directorio;secuencia_p;orden;p6074;p756;p756s1;p756s3;p755;p755s1;p755s3;p754;p753;p753s1;p753s3;p752;p751;mes;fex_c_2011
3639599;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;01;272,171878447415
3639600;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;01;220,407310773969
3639600;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;220,407310773969
3639600;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;220,407310773969
3639600;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;01;220,407310773969
3639601;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;166,290714213235
3639601;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;166,290714213235
3639601;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;166,290714213235
3639601;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;166,290714213235
3639603;1;1;2;1; ; ;3;76; ;1;2; ; ;1; ;01;151,567847290648
3639603;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;151,567847290648
3639603;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;151,567847290648
3639604;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;172,838981583089
3639604;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;172,838981583089
3639605;1;1;2;2;66; ;3;66; ;1;3;44; ;1; ;01;170,439010586674
3639605;1;2;2;2;66; ;3;66; ;1;3;66; ;1; ;01;170,439010586674
3639606;1;1;2;1; ; ;3;17; ;1;3;17; ;1; ;01;226,430224867222
3639606;1;2;2;1; ; ;2; ; ;1;3;17; ;1; ;01;226,430224867222
3639606;1;3;2;1; ; ;2; ; ;1;3;17; ;1; ;01;226,430224867222
3639607;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;01;708,51910342009
3639607;1;2;2;2;19; ;2; ; ;1;2; ; ;1; ;01;708,51910342009
3639608;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;1060,33598280609
3639608;1;2;2;2;52; ;2; ; ;1;2; ; ;1; ;01;1060,33598280609
3639609;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;761,625336980475
3639609;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;761,625336980475
3639609;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;761,625336980475
3639609;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;01;761,625336980475
3639610;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;839,511757211852
3639611;1;1;2;2;76; ;3;76; ;1;3;76; ;1; ;01;654,737508812766
3639611;1;2;2;2;76; ;3;76; ;1;3;76; ;1; ;01;654,737508812766
3639612;1;1;2;2;25; ;2; ; ;1;2; ; ;1; ;01;1023,62375769849
3639613;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;01;808,078048649969
3639613;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;01;808,078048649969
3639614;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;839,511757211852
3639615;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;01;808,078048649969
3639615;1;2;2;2;66; ;2; ; ;1;2; ; ;1; ;01;808,078048649969
3639616;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;01;1073,39286285904
3639616;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;01;1073,39286285904
3639617;1;1;2;2;66; ;2; ; ;1;2; ; ;1; ;01;839,511757211852
3639618;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;839,511757211852
3639619;1;1;2;2;19; ;4; ;1; ;2; ; ;1; ;01;839,511757211852
3639620;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;839,511757211852
3639621;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;01;1023,62375769849
3639622;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;1499,02650570873
3639622;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;01;1499,02650570873
3639622;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;01;1499,02650570873
3639622;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;01;1499,02650570873
3639623;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;01;1023,62375769849
3639624;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;1360,70496897914
3639624;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;01;1360,70496897914
3639624;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;1360,70496897914
3639625;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;01;761,638450114967
3639625;1;2;2;2;68; ;2; ; ;1;2; ; ;1; ;01;761,638450114967
3639625;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;761,638450114967
3639626;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;1211,71439958863
3639626;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;1211,71439958863
3639626;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;1211,71439958863
3639627;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;1198,65751953568
3639627;1;2;2;2;19; ;2; ; ;1;2; ; ;1; ;01;1198,65751953568
3639627;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;1198,65751953568
