DIRECTORIO;SECUENCIA_P;ORDEN;P6074;P6075;P6076;P6076S1;P6095;mes;fex_c_2011
3173215;1;4;1; ; ; ; ;03;1225,67229457934
3173215;1;6;2;6; ; ; ;03;1225,67229457934
3173216;1;1;1; ; ; ; ;03;1620,38355883617
3173216;1;2;1; ; ; ; ;03;1620,38355883617
3173216;1;3;1; ; ; ; ;03;1620,38355883617
3173216;1;4;1; ; ; ; ;03;1620,38355883617
3173216;1;5;1; ; ; ; ;03;1620,38355883617
3173217;1;1;2;6; ; ; ;03;1259,31063443712
3173217;1;2;2;6; ; ; ;03;1259,31063443712
3173217;1;3;2;6; ; ; ;03;1259,31063443712
3173218;1;1;1; ; ; ; ;03;1468,42613083777
3173218;1;2;1; ; ; ; ;03;1468,42613083777
3173218;1;3;1; ; ; ; ;03;1468,42613083777
3173218;1;4;2;6; ; ; ;03;1468,42613083777
3173218;1;5;1; ; ; ; ;03;1468,42613083777
3173219;1;1;2;6; ; ; ;03;1330,37454883276
3173219;1;2;2;6; ; ; ;03;1330,37454883276
3173220;1;1;2;6; ; ; ;03;1435,68941860788
3173220;1;2;2;6; ; ; ;03;1435,68941860788
3173220;1;3;1; ; ; ; ;03;1435,68941860788
3173221;1;1;2;6; ; ; ;03;1324,18038795486
3173221;1;2;1; ; ; ; ;03;1324,18038795486
3173222;1;1;1; ; ; ; ;03;1284,07969901402
3173222;1;2;2;6; ; ; ;03;1284,07969901402
3173222;1;3;1; ; ; ; ;03;1284,07969901402
3173223;1;1;1; ; ; ; ;03;1147,8016037841
3173223;1;2;2;6; ; ; ;03;1147,8016037841
3173224;1;1;2;6; ; ; ;03;3105,32909306635
3173224;1;2;2;3;2;76;1;03;3105,32909306635
3173224;1;3;2;6; ; ; ;03;3105,32909306635
3173224;1;4;2;1;2;76;1;03;3105,32909306635
3173224;1;5;2;1;2;76;2;03;3105,32909306635
3173224;1;6;2;1;2;76;1;03;3105,32909306635
3173225;1;1;2;6; ; ; ;03;5064,07667801971
3173225;1;2;2;6; ; ; ;03;5064,07667801971
3173225;1;3;2;6; ; ; ;03;5064,07667801971
3173226;1;1;2;6; ; ; ;03;2883,66606595635
3173226;1;2;2;6; ; ; ;03;2883,66606595635
3173226;1;3;2;6; ; ; ;03;2883,66606595635
3173226;1;4;2;6; ; ; ;03;2883,66606595635
3173226;1;5;2;6; ; ; ;03;2883,66606595635
3173227;1;1;2;1;2;76;2;03;5589,0868875816
3173227;1;2;2;6; ; ; ;03;5589,0868875816
3173227;1;3;1; ; ; ; ;03;5589,0868875816
3173227;1;4;1; ; ; ; ;03;5589,0868875816
3173229;1;1;1; ; ; ; ;03;6335,4074942967
3173229;1;2;1; ; ; ; ;03;6335,4074942967
3173229;1;3;2;6; ; ; ;03;6335,4074942967
3173230;1;1;2;6; ; ; ;03;1514,37327225198
3173230;1;2;2;6; ; ; ;03;1514,37327225198
3173230;1;3;1; ; ; ; ;03;1514,37327225198
3173230;1;4;1; ; ; ; ;03;1514,37327225198
3173231;1;1;2;6; ; ; ;03;1084,2629631619
3173231;1;2;2;6; ; ; ;03;1084,2629631619
3173231;1;3;1; ; ; ; ;03;1084,2629631619
3173231;1;4;1; ; ; ; ;03;1084,2629631619
3173231;1;5;1; ; ; ; ;03;1084,2629631619
3173231;1;6;1; ; ; ; ;03;1084,2629631619
3173232;1;1;2;4;2;76;1;03;1475,15971279256
3173232;1;2;2;4;2;76;1;03;1475,15971279256
3173232;1;3;2;4;2;76;1;03;1475,15971279256
3173232;1;4;2;4;2;76;1;03;1475,15971279256
3173233;1;1;1; ; ; ; ;03;1331,69429720758
3173233;1;2;1; ; ; ; ;03;1331,69429720758
3173234;1;1;2;6; ; ; ;03;1010,71034570532
3173234;1;2;2;6; ; ; ;03;1010,71034570532
3173234;1;3;1; ; ; ; ;03;1010,71034570532
3173234;1;4;1; ; ; ; ;03;1010,71034570532
3173235;1;1;1; ; ; ; ;03;1294,15041478972
3173235;1;2;2;2;2;76;1;03;1294,15041478972
3173235;1;3;1; ; ; ; ;03;1294,15041478972
3173235;1;4;1; ; ; ; ;03;1294,15041478972
3173236;1;1;1; ; ; ; ;03;1368,16618951825
3173236;1;2;1; ; ; ; ;03;1368,16618951825
3173236;1;3;1; ; ; ; ;03;1368,16618951825
3173236;1;4;1; ; ; ; ;03;1368,16618951825
3173236;1;5;1; ; ; ; ;03;1368,16618951825
3173236;1;6;1; ; ; ; ;03;1368,16618951825
3173236;1;7;1; ; ; ; ;03;1368,16618951825
3173236;1;8;1; ; ; ; ;03;1368,16618951825
3173236;1;9;1; ; ; ; ;03;1368,16618951825
3173237;1;1;1; ; ; ; ;03;1771,09595546097
3173237;1;2;1; ; ; ; ;03;1771,09595546097
3173237;1;3;1; ; ; ; ;03;1771,09595546097
3173238;1;1;2;1;2;41;1;03;1654,02071803429
3173239;1;1;2;6; ; ; ;03;1201,35046322604
3173239;1;2;2;6; ; ; ;03;1201,35046322604
3173240;1;1;2;6; ; ; ;03;1426,70505033925
3173240;1;2;2;6; ; ; ;03;1426,70505033925
3173240;1;3;2;6; ; ; ;03;1426,70505033925
3173240;1;4;2;6; ; ; ;03;1426,70505033925
3173240;1;5;1; ; ; ; ;03;1426,70505033925
3173242;1;1;2;6; ; ; ;03;1310,08633506272
3173242;1;2;2;1;2;66;1;03;1310,08633506272
3173243;1;1;2;6; ; ; ;03;1570,28467512555
3173244;1;1;2;6; ; ; ;03;990,988104754089
3173244;1;2;2;6; ; ; ;03;990,988104754089
3173245;1;1;2;6; ; ; ;03;1213,37407812492
3173245;1;2;2;6; ; ; ;03;1213,37407812492
3173245;1;3;2;6; ; ; ;03;1213,37407812492
3173245;1;4;2;6; ; ; ;03;1213,37407812492
3173245;1;5;1; ; ; ; ;03;1213,37407812492
3173245;1;6;1; ; ; ; ;03;1213,37407812492
3173245;1;7;2;6; ; ; ;03;1213,37407812492
3173245;1;8;1; ; ; ; ;03;1213,37407812492
3173245;1;10;2;2;2;76;1;03;1213,37407812492
3173245;1;11;2;6; ; ; ;03;1213,37407812492
3173246;1;1;2;6; ; ; ;03;1403,73738629548
3173247;1;1;2;1;2;76;2;03;3724,90538052867
3173247;1;2;2;1;2;76;2;03;3724,90538052867
3173248;1;1;2;1;2;76;2;03;3062,11515293719
3173250;1;1;1; ; ; ; ;03;2971,1346251905
3173250;1;2;2;6; ; ; ;03;2971,1346251905
3173250;1;3;1; ; ; ; ;03;2971,1346251905
3173251;1;1;2;6; ; ; ;03;3049,37515791816
3173251;1;2;1; ; ; ; ;03;3049,37515791816
3173251;1;3;1; ; ; ; ;03;3049,37515791816
3173253;1;1;2;6; ; ; ;03;1251,18644481692
3173254;1;1;2;2;2;66;1;03;2681,164372297
3173254;1;2;2;1;2;66;1;03;2681,164372297
3173254;1;3;2;1;2;66;2;03;2681,164372297
3173254;1;4;2;5;2;76;1;03;2681,164372297
3173254;1;5;2;6; ; ; ;03;2681,164372297
3173255;1;1;2;6; ; ; ;03;2667,05509471039
3173255;1;2;2;6; ; ; ;03;2667,05509471039
3173255;1;3;1; ; ; ; ;03;2667,05509471039
3173255;1;4;1; ; ; ; ;03;2667,05509471039
3173256;1;1;2;6; ; ; ;03;1252,38611199773
3173256;1;2;2;6; ; ; ;03;1252,38611199773
3173256;1;3;1; ; ; ; ;03;1252,38611199773
3173256;1;4;1; ; ; ; ;03;1252,38611199773
3173257;1;1;1; ; ; ; ;03;3585,82125033058
3173257;1;2;1; ; ; ; ;03;3585,82125033058
3173257;1;3;1; ; ; ; ;03;3585,82125033058
3173257;1;4;1; ; ; ; ;03;3585,82125033058
3173258;1;1;2;6; ; ; ;03;3329,84532230186
3173258;1;2;1; ; ; ; ;03;3329,84532230186
3173258;1;3;1; ; ; ; ;03;3329,84532230186
3173258;1;4;1; ; ; ; ;03;3329,84532230186
3173258;1;5;1; ; ; ; ;03;3329,84532230186
3173259;1;1;2;6; ; ; ;03;3148,87002049156
3173259;1;2;1; ; ; ; ;03;3148,87002049156
3173259;1;3;1; ; ; ; ;03;3148,87002049156
3173260;1;1;2;6; ; ; ;03;3381,23658242388
3173260;1;2;2;6; ; ; ;03;3381,23658242388
3173260;1;3;1; ; ; ; ;03;3381,23658242388
3173260;1;4;2;3;2;63;1;03;3381,23658242388
3173261;1;1;1; ; ; ; ;03;3022,52588531251
3173261;1;2;1; ; ; ; ;03;3022,52588531251
3173266;1;1;1; ; ; ; ;03;1251,69069518866
3173266;1;2;2;1;2;76;1;03;1251,69069518866
3173267;1;1;1; ; ; ; ;03;1409,05840247686
3173267;1;2;2;6; ; ; ;03;1409,05840247686
3173267;1;3;1; ; ; ; ;03;1409,05840247686
3173268;1;1;1; ; ; ; ;03;1034,1596619074
3173268;1;2;1; ; ; ; ;03;1034,1596619074
3173268;1;3;2;6; ; ; ;03;1034,1596619074
3173268;1;4;1; ; ; ; ;03;1034,1596619074
3173268;1;5;2;4;2;73;2;03;1034,1596619074
3173269;1;1;2;5;2;76;1;03;1705,88590492392
3173269;1;2;2;5;2;76;1;03;1705,88590492392
3173269;1;3;2;5;2;76;1;03;1705,88590492392
3173269;1;4;2;5;2;76;1;03;1705,88590492392
3173270;1;1;2;6; ; ; ;03;1083,20003847152
3173270;1;2;2;6; ; ; ;03;1083,20003847152
3173270;1;3;1; ; ; ; ;03;1083,20003847152
3173270;1;4;2;2;2;76;1;03;1083,20003847152
3173271;1;1;2;6; ; ; ;03;694,39097663372
3173271;1;2;1; ; ; ; ;03;694,39097663372
3173271;2;1;2;6; ; ; ;03;694,39097663372
3173271;2;2;1; ; ; ; ;03;694,39097663372
3173271;2;3;1; ; ; ; ;03;694,39097663372
3173271;3;1;2;6; ; ; ;03;694,39097663372
3173271;3;2;1; ; ; ; ;03;694,39097663372
3173272;1;1;2;6; ; ; ;03;1195,41620197766
3173273;1;1;1; ; ; ; ;03;1252,0384035932
3173273;1;2;2;6; ; ; ;03;1252,0384035932
3173273;1;3;1; ; ; ; ;03;1252,0384035932
3173274;1;1;2;6; ; ; ;03;1209,49849030918
3173274;1;2;1; ; ; ; ;03;1209,49849030918
3173274;1;3;1; ; ; ; ;03;1209,49849030918
3173274;1;4;2;6; ; ; ;03;1209,49849030918
3173275;1;1;2;6; ; ; ;03;1341,16735507388
3173276;1;1;2;3;2;76;1;03;1330,37454883276
3173276;1;2;1; ; ; ; ;03;1330,37454883276
3173277;1;1;2;6; ; ; ;03;1921,6610166468
3173277;1;2;2;3;2;76;1;03;1921,6610166468
3173278;1;1;1; ; ; ; ;03;6973,95661830988
3173278;1;2;1; ; ; ; ;03;6973,95661830988
3173278;1;3;1; ; ; ; ;03;6973,95661830988
3173278;1;4;1; ; ; ; ;03;6973,95661830988
3173278;1;5;2;6; ; ; ;03;6973,95661830988
3173279;1;1;1; ; ; ; ;03;7886,28147445748
3173279;1;2;2;4;2;76;2;03;7886,28147445748
3173280;1;1;1; ; ; ; ;03;5288,98476549093
3173280;1;2;1; ; ; ; ;03;5288,98476549093
3173280;1;3;1; ; ; ; ;03;5288,98476549093
3173281;1;1;2;6; ; ; ;03;1323,20506689657
3173281;1;2;2;5;2;76;1;03;1323,20506689657
3173281;1;3;2;5;2;76;1;03;1323,20506689657
3173281;1;4;2;5;2;76;1;03;1323,20506689657
3173281;1;5;2;6; ; ; ;03;1323,20506689657
3173282;1;1;2;6; ; ; ;03;3820,98241536515
3173282;1;2;2;6; ; ; ;03;3820,98241536515
3173282;1;3;2;6; ; ; ;03;3820,98241536515
3173282;1;4;2;6; ; ; ;03;3820,98241536515
3173282;1;5;2;6; ; ; ;03;3820,98241536515
3173282;1;6;2;6; ; ; ;03;3820,98241536515
3173284;1;1;2;6; ; ; ;03;1140,87708134472
3173285;1;1;2;1;2;76;2;03;7322,97565485337
3173285;1;2;2;1;2;76;2;03;7322,97565485337
3173286;1;1;2;6; ; ; ;03;2060,14877183537
3173286;1;2;2;6; ; ; ;03;2060,14877183537
3173286;1;3;2;1;2;76;1;03;2060,14877183537
3173286;1;4;2;1;2;76;1;03;2060,14877183537
3173286;1;5;2;1;2;76;1;03;2060,14877183537
3173287;1;1;2;6; ; ; ;03;1201,35046322604
3173287;1;2;2;6; ; ; ;03;1201,35046322604
3173288;1;1;1; ; ; ; ;03;1720,89604368261
3173288;1;2;1; ; ; ; ;03;1720,89604368261
3173288;1;3;1; ; ; ; ;03;1720,89604368261
3173289;1;1;2;6; ; ; ;03;1251,18644481692
3173290;1;1;2;6; ; ; ;03;1336,48586782221
3173290;1;2;1; ; ; ; ;03;1336,48586782221
3173290;1;3;1; ; ; ; ;03;1336,48586782221
3173290;1;4;1; ; ; ; ;03;1336,48586782221
3173291;1;1;2;2;2;05;1;03;1392,4410588339
3173291;1;2;2;3;1; ; ;03;1392,4410588339
3173292;1;1;1; ; ; ; ;03;1332,04200561212
3173292;1;2;1; ; ; ; ;03;1332,04200561212
3173292;1;3;1; ; ; ; ;03;1332,04200561212
3173293;1;1;1; ; ; ; ;03;1193,73895801101
3173293;1;2;1; ; ; ; ;03;1193,73895801101
3173295;1;1;2;6; ; ; ;03;5428,2625289864
3173295;1;2;2;6; ; ; ;03;5428,2625289864
3173295;1;3;1; ; ; ; ;03;5428,2625289864
3173296;1;1;2;6; ; ; ;03;1502,6692264648
3173296;1;2;2;6; ; ; ;03;1502,6692264648
3173296;1;3;1; ; ; ; ;03;1502,6692264648
3173297;1;1;1; ; ; ; ;03;990,988104754089
3173297;1;2;2;6; ; ; ;03;990,988104754089
3173298;1;1;2;6; ; ; ;03;1533,05407212714
3173298;1;2;1; ; ; ; ;03;1533,05407212714
3173298;1;3;1; ; ; ; ;03;1533,05407212714
3173298;1;4;1; ; ; ; ;03;1533,05407212714
3173298;1;5;1; ; ; ; ;03;1533,05407212714
3173298;1;6;1; ; ; ; ;03;1533,05407212714
3173298;1;7;1; ; ; ; ;03;1533,05407212714
3173298;1;8;2;6; ; ; ;03;1533,05407212714
3173298;1;9;2;6; ; ; ;03;1533,05407212714
3173300;1;1;1; ; ; ; ;03;1474,79578260507
3173300;1;2;2;5;2;76;1;03;1474,79578260507
3173300;1;3;1; ; ; ; ;03;1474,79578260507
3173301;1;1;2;6; ; ; ;03;1251,18644481692
3173302;1;1;2;6; ; ; ;03;3275,14222948508
3173302;1;2;2;6; ; ; ;03;3275,14222948508
3173302;1;3;2;1;2;76;2;03;3275,14222948508
3173302;1;4;2;1;2;76;2;03;3275,14222948508
3173303;1;1;1; ; ; ; ;03;1554,71235851362
3173303;1;2;1; ; ; ; ;03;1554,71235851362
3173303;1;3;1; ; ; ; ;03;1554,71235851362
3173303;1;4;1; ; ; ; ;03;1554,71235851362
3173305;1;1;2;6; ; ; ;03;1367,89775205612
3173305;1;2;1; ; ; ; ;03;1367,89775205612
3173306;1;1;2;6; ; ; ;03;1251,18644481692
3173307;1;1;2;6; ; ; ;03;2707,28364497366
3173307;1;2;2;6; ; ; ;03;2707,28364497366
3173308;1;1;2;6; ; ; ;03;2432,35142020024
3173308;1;2;2;6; ; ; ;03;2432,35142020024
3173308;1;3;2;6; ; ; ;03;2432,35142020024
3173309;1;1;2;6; ; ; ;03;3177,22465207197
3173309;1;2;2;6; ; ; ;03;3177,22465207197
3173310;1;1;2;6; ; ; ;03;3452,15687684539
3173311;1;1;2;6; ; ; ;03;3767,39911718424
3173312;1;1;2;3;2;76;1;03;2898,48903522274
3173312;1;2;2;3;2;76;1;03;2898,48903522274
3173312;1;3;2;3;2;76;1;03;2898,48903522274
3173312;1;4;2;3;2;76;1;03;2898,48903522274
3173313;1;1;2;6; ; ; ;03;2964,91832346484
3173314;1;1;1; ; ; ; ;03;1555,43428511906
3173314;1;2;1; ; ; ; ;03;1555,43428511906
3173314;1;3;1; ; ; ; ;03;1555,43428511906
3173314;1;4;1; ; ; ; ;03;1555,43428511906
3173314;1;5;1; ; ; ; ;03;1555,43428511906
3173314;1;6;1; ; ; ; ;03;1555,43428511906
3173314;1;7;1; ; ; ; ;03;1555,43428511906
3173315;1;1;1; ; ; ; ;03;3022,52588531251
3173315;1;2;2;6; ; ; ;03;3022,52588531251
3173316;1;1;2;6; ; ; ;03;3492,46689241082
3173316;1;2;2;6; ; ; ;03;3492,46689241082
3173317;1;1;2;4;2;66;2;03;3704,77322101796
3173317;1;2;2;4;2;66;2;03;3704,77322101796
3173317;1;3;2;6; ; ; ;03;3704,77322101796
3173318;1;1;2;6; ; ; ;03;4303,84520959666
3173318;1;2;2;6; ; ; ;03;4303,84520959666
3173325;1;1;2;6; ; ; ;03;1500,29098392046
3173326;1;1;1; ; ; ; ;03;970,265229447945
3173326;1;2;1; ; ; ; ;03;970,265229447945
3173326;1;3;1; ; ; ; ;03;970,265229447945
3173327;1;1;1; ; ; ; ;03;1120,71396614503
3173327;1;2;2;6; ; ; ;03;1120,71396614503
3173327;1;3;1; ; ; ; ;03;1120,71396614503
3173327;1;4;1; ; ; ; ;03;1120,71396614503
3173327;1;5;2;6; ; ; ;03;1120,71396614503
3173327;1;6;1; ; ; ; ;03;1120,71396614503
3173327;1;8;1; ; ; ; ;03;1120,71396614503
3173328;1;1;1; ; ; ; ;03;1341,16735507388
3173329;1;1;2;6; ; ; ;03;1252,38611199773
3173329;1;2;2;6; ; ; ;03;1252,38611199773
3173329;1;3;2;6; ; ; ;03;1252,38611199773
3173329;1;4;1; ; ; ; ;03;1252,38611199773
3173330;1;1;1; ; ; ; ;03;1442,84390341201
3173330;2;1;2;6; ; ; ;03;1442,84390341201
3173330;2;2;1; ; ; ; ;03;1442,84390341201
3173330;2;3;1; ; ; ; ;03;1442,84390341201
3173330;2;4;1; ; ; ; ;03;1442,84390341201
3173330;3;1;2;6; ; ; ;03;1442,84390341201
3173330;3;2;2;6; ; ; ;03;1442,84390341201
3173330;3;3;2;6; ; ; ;03;1442,84390341201
3173331;1;1;2;6; ; ; ;03;1324,18038795486
3173331;1;2;1; ; ; ; ;03;1324,18038795486
3173332;1;1;1; ; ; ; ;03;1514,37327225198
3173332;1;2;1; ; ; ; ;03;1514,37327225198
3173332;1;3;1; ; ; ; ;03;1514,37327225198
3173332;1;4;1; ; ; ; ;03;1514,37327225198
3173333;1;1;1; ; ; ; ;03;1306,92523263068
3173333;1;2;1; ; ; ; ;03;1306,92523263068
3173334;1;1;2;6; ; ; ;03;1093,26248315115
3173334;1;2;1; ; ; ; ;03;1093,26248315115
3173334;1;4;2;6; ; ; ;03;1093,26248315115
3173335;1;1;1; ; ; ; ;03;1252,0384035932
3173335;1;2;2;1;2;76;1;03;1252,0384035932
3173336;1;1;2;6; ; ; ;03;1204,0760969951
3173336;1;2;2;6; ; ; ;03;1204,0760969951
3173336;1;3;2;6; ; ; ;03;1204,0760969951
3173337;1;1;2;3;2;05;1;03;1331,69429720758
3173337;1;2;2;2;2;05;1;03;1331,69429720758
3173338;1;1;1; ; ; ; ;03;6855,56939341883
3173338;1;2;2;6; ; ; ;03;6855,56939341883
3173338;1;3;1; ; ; ; ;03;6855,56939341883
3173338;1;4;1; ; ; ; ;03;6855,56939341883
3173339;1;1;2;6; ; ; ;03;7156,12155433412
3173339;2;1;2;2;2;76;2;03;7156,12155433412
3173339;2;2;2;3;2;76;1;03;7156,12155433412
3173340;1;1;2;6; ; ; ;03;5396,30620936823
3173340;1;2;1; ; ; ; ;03;5396,30620936823
3173341;1;1;2;6; ; ; ;03;1388,07482041432
3173341;1;2;2;6; ; ; ;03;1388,07482041432
3173341;1;3;2;6; ; ; ;03;1388,07482041432
3173341;1;4;2;6; ; ; ;03;1388,07482041432
3173342;1;1;2;6; ; ; ;03;4313,34177134099
3173342;1;2;2;4;1; ; ;03;4313,34177134099
3173342;1;3;1; ; ; ; ;03;4313,34177134099
3173343;1;1;2;2;2;76;1;03;4746,73799122203
3173343;1;2;2;6; ; ; ;03;4746,73799122203
3173343;1;3;1; ; ; ; ;03;4746,73799122203
3173343;1;4;1; ; ; ; ;03;4746,73799122203
3173344;1;1;2;6; ; ; ;03;6706,43341684117
3173346;1;1;2;2;2;76;1;03;1500,29098392046
3173347;1;1;2;4;2;76;1;03;1468,31264299677
3173347;1;2;1; ; ; ; ;03;1468,31264299677
3173347;1;3;1; ; ; ; ;03;1468,31264299677
3173348;1;1;2;6; ; ; ;03;1385,9579192256
3173348;1;2;1; ; ; ; ;03;1385,9579192256
3173349;1;1;2;6; ; ; ;03;1720,89604368261
3173349;1;2;2;6; ; ; ;03;1720,89604368261
3173349;1;3;2;6; ; ; ;03;1720,89604368261
3173350;1;1;2;6; ; ; ;03;1183,57099615616
3173350;1;2;2;6; ; ; ;03;1183,57099615616
3173350;1;3;1; ; ; ; ;03;1183,57099615616
3173351;1;1;2;1;2;76;2;03;1392,4410588339
3173351;1;2;2;1;2;76;2;03;1392,4410588339
3173352;1;1;2;6; ; ; ;03;1500,29098392046
3173353;1;1;1; ; ; ; ;03;1460,69770361979
3173353;1;2;1; ; ; ; ;03;1460,69770361979
3173353;1;3;1; ; ; ; ;03;1460,69770361979
3173353;1;4;1; ; ; ; ;03;1460,69770361979
3173354;1;1;2;6; ; ; ;03;1308,5106923287
3173354;1;2;1; ; ; ; ;03;1308,5106923287
3173354;1;3;1; ; ; ; ;03;1308,5106923287
3173354;1;4;1; ; ; ; ;03;1308,5106923287
3173354;1;5;2;1;2;17;2;03;1308,5106923287
3173355;1;1;2;6; ; ; ;03;1201,35046322604
3173355;1;2;1; ; ; ; ;03;1201,35046322604
3173356;1;1;1; ; ; ; ;03;1082,4067371802
3173356;1;2;2;3;2;76;1;03;1082,4067371802
3173356;1;3;2;3;2;76;1;03;1082,4067371802
3173356;1;4;2;3;2;76;1;03;1082,4067371802
3173356;1;5;2;3;2;76;1;03;1082,4067371802
3173357;1;1;2;6; ; ; ;03;1385,9579192256
3173357;1;2;1; ; ; ; ;03;1385,9579192256
3173358;1;1;1; ; ; ; ;03;1570,28467512555
3173359;1;1;1; ; ; ; ;03;3629,28970710309
3173359;1;2;2;6; ; ; ;03;3629,28970710309
3173359;1;3;1; ; ; ; ;03;3629,28970710309
3173359;1;4;1; ; ; ; ;03;3629,28970710309
3173359;1;5;1; ; ; ; ;03;3629,28970710309
3173361;1;1;1; ; ; ; ;03;2489,31969940933
3173361;1;2;1; ; ; ; ;03;2489,31969940933
3173361;1;3;1; ; ; ; ;03;2489,31969940933
3173361;1;4;1; ; ; ; ;03;2489,31969940933
3173361;1;5;1; ; ; ; ;03;2489,31969940933
3173363;1;1;2;5;2;76;1;03;1443,2033278606
3173363;1;2;2;5;2;63;1;03;1443,2033278606
3173363;1;3;2;4;2;63;1;03;1443,2033278606
3173365;1;1;1; ; ; ; ;03;1770,73202527349
3173365;1;2;1; ; ; ; ;03;1770,73202527349
3173366;1;1;2;6; ; ; ;03;3452,15687684539
3173367;1;1;2;3;2;66;1;03;3534,42999020857
3173367;1;2;2;3;2;66;1;03;3534,42999020857
3173367;1;3;2;2;2;76;1;03;3534,42999020857
3173367;1;4;2;3;2;66;1;03;3534,42999020857
3173367;1;6;2;2;2;76;1;03;3534,42999020857
3173368;1;1;2;3;2;66;2;03;2997,98389779615
3173368;1;2;2;3;2;66;2;03;2997,98389779615
3173368;1;3;2;3;2;66;2;03;2997,98389779615
3173368;1;4;2;3;2;66;2;03;2997,98389779615
3173368;1;5;2;3;2;66;2;03;2997,98389779615
3173369;1;1;1; ; ; ; ;03;4330,69448220231
3173369;1;2;2;5;2;66;2;03;4330,69448220231
3173370;1;1;2;6; ; ; ;03;3177,22465207197
3173370;1;2;2;1;2;05;1;03;3177,22465207197
3173371;1;1;2;1;2;76;1;03;3411,32576153876
3173371;1;2;2;1;2;76;1;03;3411,32576153876
3173371;1;3;2;1;2;76;1;03;3411,32576153876
3173371;1;4;2;1;2;76;1;03;3411,32576153876
3173371;1;5;2;1;2;76;1;03;3411,32576153876
3173371;1;6;2;1;2;76;1;03;3411,32576153876
3173371;1;7;2;1;2;76;1;03;3411,32576153876
3173371;1;8;2;1;2;76;2;03;3411,32576153876
3173371;1;9;2;1;2;76;2;03;3411,32576153876
3173372;1;1;1; ; ; ; ;03;3598,56124534962
3173372;1;2;2;5;2;76;1;03;3598,56124534962
3173373;1;1;2;6; ; ; ;03;3148,87002049156
3173373;1;2;2;6; ; ; ;03;3148,87002049156
3173374;1;1;2;5;2;19;2;03;1140,52937294018
3173374;1;2;2;5;2;19;2;03;1140,52937294018
3173382;1;1;2;6; ; ; ;03;1083,09400847578
3173382;1;2;2;6; ; ; ;03;1083,09400847578
3173382;1;3;1; ; ; ; ;03;1083,09400847578
3173383;1;1;2;2;2;76;1;03;1692,49903340147
3173383;1;2;2;2;2;76;1;03;1692,49903340147
3173383;1;3;2;2;2;76;1;03;1692,49903340147
3173384;1;1;2;6; ; ; ;03;1835,70165107077
3173384;1;2;2;6; ; ; ;03;1835,70165107077
3173384;1;3;2;6; ; ; ;03;1835,70165107077
3173384;1;4;1; ; ; ; ;03;1835,70165107077
3173385;1;1;2;6; ; ; ;03;1857,73402183857
3173385;1;2;2;6; ; ; ;03;1857,73402183857
3173385;1;3;1; ; ; ; ;03;1857,73402183857
3173385;1;4;1; ; ; ; ;03;1857,73402183857
3173385;1;5;1; ; ; ; ;03;1857,73402183857
3173385;2;1;2;1;2;81;2;03;1857,73402183857
3173386;1;1;1; ; ; ; ;03;1341,16735507388
3173387;1;1;2;6; ; ; ;03;2223,63123795205
3173387;1;2;2;6; ; ; ;03;2223,63123795205
3173387;1;3;2;1;2;76;1;03;2223,63123795205
3173387;1;4;1; ; ; ; ;03;2223,63123795205
3173387;1;5;1; ; ; ; ;03;2223,63123795205
3173387;1;6;1; ; ; ; ;03;2223,63123795205
3173388;1;1;1; ; ; ; ;03;914,896872707183
3173388;1;2;1; ; ; ; ;03;914,896872707183
3173388;1;3;1; ; ; ; ;03;914,896872707183
3173388;1;4;1; ; ; ; ;03;914,896872707183
3173389;1;1;1; ; ; ; ;03;1985,53353221748
3173389;1;2;1; ; ; ; ;03;1985,53353221748
3173389;1;3;1; ; ; ; ;03;1985,53353221748
3173389;1;4;1; ; ; ; ;03;1985,53353221748
3173390;1;1;1; ; ; ; ;03;1596,32806115692
3173390;1;2;1; ; ; ; ;03;1596,32806115692
3173391;1;1;1; ; ; ; ;03;2088,12908930202
3173391;1;2;1; ; ; ; ;03;2088,12908930202
3173391;1;3;1; ; ; ; ;03;2088,12908930202
3173391;1;4;1; ; ; ; ;03;2088,12908930202
3173392;1;1;2;1;2;76;1;03;1964,9063508742
3173393;1;1;2;1;2;76;1;03;2286,43081411676
3173393;1;2;2;1;2;76;1;03;2286,43081411676
3173393;1;3;2;1;2;76;1;03;2286,43081411676
3173393;1;4;2;1;2;76;1;03;2286,43081411676
3173393;1;5;1; ; ; ; ;03;2286,43081411676
3173393;1;6;2;6; ; ; ;03;2286,43081411676
3173394;1;1;2;6; ; ; ;03;1649,64960435147
3173394;1;2;2;1;1; ; ;03;1649,64960435147
3173394;1;3;1; ; ; ; ;03;1649,64960435147
3173394;1;4;1; ; ; ; ;03;1649,64960435147
3173395;1;1;2;6; ; ; ;03;1984,26046750445
3173395;1;2;1; ; ; ; ;03;1984,26046750445
3173395;1;3;1; ; ; ; ;03;1984,26046750445
3173395;1;4;1; ; ; ; ;03;1984,26046750445
3173396;1;1;1; ; ; ; ;03;2141,41591305361
3173396;1;2;1; ; ; ; ;03;2141,41591305361
3173396;1;3;1; ; ; ; ;03;2141,41591305361
3173396;1;5;1; ; ; ; ;03;2141,41591305361
3173397;1;1;1; ; ; ; ;03;1752,34930772926
3173397;1;2;1; ; ; ; ;03;1752,34930772926
3173397;1;3;1; ; ; ; ;03;1752,34930772926
3173397;1;4;1; ; ; ; ;03;1752,34930772926
3173398;1;1;1; ; ; ; ;03;2287,94755830488
