DIRECTORIO;SECUENCIA_P;ORDEN;P6074;P6075;P6076;P6076S1;P6095;mes;fex_c_2011
3147119;1;1;2;6; ; ; ;02;2075,37988640987
3147119;1;2;1; ; ; ; ;02;2075,37988640987
3147120;1;1;1; ; ; ; ;02;3224,27620072307
3147120;1;2;1; ; ; ; ;02;3224,27620072307
3147120;1;4;2;6; ; ; ;02;3224,27620072307
3147120;1;5;1; ; ; ; ;02;3224,27620072307
3147121;1;1;1; ; ; ; ;02;2298,7825228642
3147121;1;2;1; ; ; ; ;02;2298,7825228642
3147121;1;3;1; ; ; ; ;02;2298,7825228642
3147121;1;4;1; ; ; ; ;02;2298,7825228642
3147122;1;1;1; ; ; ; ;02;2199,15221502619
3147122;1;2;1; ; ; ; ;02;2199,15221502619
3147122;1;3;1; ; ; ; ;02;2199,15221502619
3147123;1;1;1; ; ; ; ;02;2229,84204982109
3147123;1;2;1; ; ; ; ;02;2229,84204982109
3147123;1;3;2;6; ; ; ;02;2229,84204982109
3147123;1;4;1; ; ; ; ;02;2229,84204982109
3147124;1;1;2;6; ; ; ;02;2687,30012032654
3147124;1;2;2;6; ; ; ;02;2687,30012032654
3147124;1;3;2;4;2;81;1;02;2687,30012032654
3147124;1;4;2;6; ; ; ;02;2687,30012032654
3147125;1;1;1; ; ; ; ;02;2952,73365775917
3147127;1;1;2;2;2;50;1;02;2378,44466780235
3147128;1;1;2;1;2;08;1;02;3107,12694687215
3147128;1;2;2;1;2;08;1;02;3107,12694687215
3147130;1;1;1; ; ; ; ;02;3107,12694687215
3147130;1;2;1; ; ; ; ;02;3107,12694687215
3147131;1;1;1; ; ; ; ;02;2427,27445725242
3147131;1;2;1; ; ; ; ;02;2427,27445725242
3147131;1;3;1; ; ; ; ;02;2427,27445725242
3147131;1;4;1; ; ; ; ;02;2427,27445725242
3147132;1;1;1; ; ; ; ;02;2194,43260925429
3147132;1;2;1; ; ; ; ;02;2194,43260925429
3147132;1;3;1; ; ; ; ;02;2194,43260925429
3147133;1;1;2;6; ; ; ;02;2088,80023529315
3147133;1;2;1; ; ; ; ;02;2088,80023529315
3147133;1;3;2;1;1; ; ;02;2088,80023529315
3147133;1;4;1; ; ; ; ;02;2088,80023529315
3147134;1;1;1; ; ; ; ;02;3107,12694687215
3147134;1;2;2;6; ; ; ;02;3107,12694687215
3147135;1;1;1; ; ; ; ;02;3051,60682271233
3147135;1;2;1; ; ; ; ;02;3051,60682271233
3147135;1;3;1; ; ; ; ;02;3051,60682271233
3147135;1;4;1; ; ; ; ;02;3051,60682271233
3147136;1;1;1; ; ; ; ;02;3039,28365984757
3147136;1;2;1; ; ; ; ;02;3039,28365984757
3147136;1;3;1; ; ; ; ;02;3039,28365984757
3147136;1;4;1; ; ; ; ;02;3039,28365984757
3147137;1;1;1; ; ; ; ;02;3509,2227361945
3147137;1;2;1; ; ; ; ;02;3509,2227361945
3147138;1;1;1; ; ; ; ;02;2093,58871536329
3147138;1;2;1; ; ; ; ;02;2093,58871536329
3147138;1;3;1; ; ; ; ;02;2093,58871536329
3147138;1;4;1; ; ; ; ;02;2093,58871536329
3147138;1;5;1; ; ; ; ;02;2093,58871536329
3147139;1;1;1; ; ; ; ;02;3107,12694687215
3147139;1;2;1; ; ; ; ;02;3107,12694687215
3147140;1;1;1; ; ; ; ;02;2404,3460225271
3147140;1;2;2;6; ; ; ;02;2404,3460225271
3147141;1;1;2;6; ; ; ;02;2551,20462884546
3147141;1;2;2;6; ; ; ;02;2551,20462884546
3147142;1;1;2;6; ; ; ;02;2558,73931164008
3147142;1;2;2;6; ; ; ;02;2558,73931164008
3147142;1;3;2;5;2;76;1;02;2558,73931164008
3147143;1;1;2;6; ; ; ;02;2563,52779171022
3147143;1;2;2;5;2;15;2;02;2563,52779171022
3147143;1;3;1; ; ; ; ;02;2563,52779171022
3147143;1;4;1; ; ; ; ;02;2563,52779171022
3147144;1;1;2;6; ; ; ;02;3175,53699430537
3147144;1;2;2;6; ; ; ;02;3175,53699430537
3147144;1;3;1; ; ; ; ;02;3175,53699430537
3147145;1;1;1; ; ; ; ;02;3509,2227361945
3147145;1;2;2;3;2;17;1;02;3509,2227361945
3147145;1;3;2;3;2;17;1;02;3509,2227361945
3147149;1;1;1; ; ; ; ;02;2934,93374623767
3147149;1;2;1; ; ; ; ;02;2934,93374623767
3147149;1;3;1; ; ; ; ;02;2934,93374623767
3147150;1;1;2;6; ; ; ;02;2642,32119821593
3147150;1;2;1; ; ; ; ;02;2642,32119821593
3147150;1;3;2;6; ; ; ;02;2642,32119821593
3147151;1;1;2;6; ; ; ;02;2965,62358103256
3147151;1;2;2;6; ; ; ;02;2965,62358103256
3147151;1;3;1; ; ; ; ;02;2965,62358103256
3147151;1;4;1; ; ; ; ;02;2965,62358103256
3147151;1;5;1; ; ; ; ;02;2965,62358103256
3147152;1;1;1; ; ; ; ;02;3089,39590964889
3147152;1;2;2;6; ; ; ;02;3089,39590964889
3147152;1;3;2;6; ; ; ;02;3089,39590964889
3147152;1;4;1; ; ; ; ;02;3089,39590964889
3147152;1;5;2;2;2;19;1;02;3089,39590964889
3147153;1;1;2;6; ; ; ;02;2813,56277272525
3147153;1;2;2;3;2;68;2;02;2813,56277272525
3147154;1;1;1; ; ; ; ;02;3100,00598599635
3147154;1;3;1; ; ; ; ;02;3100,00598599635
3147155;1;1;2;6; ; ; ;02;3107,19582117039
3147155;1;2;1; ; ; ; ;02;3107,19582117039
3147155;1;3;1; ; ; ; ;02;3107,19582117039
3147156;1;1;1; ; ; ; ;02;2427,27445725242
3147156;1;2;1; ; ; ; ;02;2427,27445725242
3147156;1;3;1; ; ; ; ;02;2427,27445725242
3147156;1;4;1; ; ; ; ;02;2427,27445725242
3147157;1;1;2;6; ; ; ;02;3249,26594741862
3147157;1;2;1; ; ; ; ;02;3249,26594741862
3147157;1;3;2;5;2;15;1;02;3249,26594741862
3147157;1;4;1; ; ; ; ;02;3249,26594741862
3147158;1;1;1; ; ; ; ;02;2852,30348578698
3147158;1;2;1; ; ; ; ;02;2852,30348578698
3147158;1;3;1; ; ; ; ;02;2852,30348578698
3147159;1;1;1; ; ; ; ;02;2285,77109141284
3147159;1;2;2;1;2;73;2;02;2285,77109141284
3147159;2;1;1; ; ; ; ;02;2285,77109141284
3147159;2;2;1; ; ; ; ;02;2285,77109141284
3147159;2;4;1; ; ; ; ;02;2285,77109141284
3147159;2;5;1; ; ; ; ;02;2285,77109141284
3147160;1;1;1; ; ; ; ;02;2687,30012032654
3147160;1;2;1; ; ; ; ;02;2687,30012032654
3147160;1;3;1; ; ; ; ;02;2687,30012032654
3147160;1;4;1; ; ; ; ;02;2687,30012032654
3147161;1;1;2;6; ; ; ;02;2603,64935945245
3147161;1;2;2;6; ; ; ;02;2603,64935945245
3147161;1;3;1; ; ; ; ;02;2603,64935945245
3147162;1;1;2;6; ; ; ;02;2482,79458141225
3147162;1;2;1; ; ; ; ;02;2482,79458141225
3147163;1;1;1; ; ; ; ;02;2563,52779171022
3147163;1;2;2;6; ; ; ;02;2563,52779171022
3147163;1;3;2;6; ; ; ;02;2563,52779171022
3147163;1;4;1; ; ; ; ;02;2563,52779171022
3147164;1;1;2;6; ; ; ;02;2952,73365775917
3147167;1;1;1; ; ; ; ;02;3299,3093229217
3147167;1;2;2;6; ; ; ;02;3299,3093229217
3147167;1;3;1; ; ; ; ;02;3299,3093229217
3147168;1;1;2;6; ; ; ;02;3107,12694687215
3147168;1;2;2;6; ; ; ;02;3107,12694687215
3147169;1;1;1; ; ; ; ;02;2371,68545879436
3147169;1;2;1; ; ; ; ;02;2371,68545879436
3147169;1;3;1; ; ; ; ;02;2371,68545879436
3147169;1;4;1; ; ; ; ;02;2371,68545879436
3147169;1;5;1; ; ; ; ;02;2371,68545879436
3147170;1;1;1; ; ; ; ;02;1679,16976317619
3147170;1;2;1; ; ; ; ;02;1679,16976317619
3147170;1;4;1; ; ; ; ;02;1679,16976317619
3147171;1;1;1; ; ; ; ;02;2333,53461998998
3147172;1;1;2;6; ; ; ;02;3261,58911028337
3147172;1;2;2;6; ; ; ;02;3261,58911028337
3147172;1;3;2;2;2;85;2;02;3261,58911028337
3147172;1;4;1; ; ; ; ;02;3261,58911028337
3147173;1;1;1; ; ; ; ;02;1934,40694618017
3147173;1;2;1; ; ; ; ;02;1934,40694618017
3147173;1;3;1; ; ; ; ;02;1934,40694618017
3147174;1;1;2;6; ; ; ;02;2427,27445725242
3147174;1;2;2;6; ; ; ;02;2427,27445725242
3147174;1;3;1; ; ; ; ;02;2427,27445725242
3147174;1;4;1; ; ; ; ;02;2427,27445725242
3147175;1;1;2;6; ; ; ;02;2439,75546309389
3147175;1;2;2;6; ; ; ;02;2439,75546309389
3147175;1;3;2;6; ; ; ;02;2439,75546309389
3147176;1;1;2;6; ; ; ;02;3577,63278362772
3147176;1;2;1; ; ; ; ;02;3577,63278362772
3147176;1;3;1; ; ; ; ;02;3577,63278362772
3147176;1;4;1; ; ; ; ;02;3577,63278362772
3147177;1;1;1; ; ; ; ;02;2898,28459895917
3147177;1;2;1; ; ; ; ;02;2898,28459895917
3147177;1;3;1; ; ; ; ;02;2898,28459895917
3147177;1;4;2;6; ; ; ;02;2898,28459895917
3147177;1;5;1; ; ; ; ;02;2898,28459895917
3147177;1;6;1; ; ; ; ;02;2898,28459895917
3147177;1;7;1; ; ; ; ;02;2898,28459895917
3147177;1;8;1; ; ; ; ;02;2898,28459895917
3147178;1;1;1; ; ; ; ;02;2310,60138077777
3147178;1;2;2;6; ; ; ;02;2310,60138077777
3147179;1;1;1; ; ; ; ;02;1934,40694618017
3147179;1;2;2;6; ; ; ;02;1934,40694618017
3147179;1;3;1; ; ; ; ;02;1934,40694618017
3147180;1;1;2;4;2;08;1;02;2897,14465930111
3147180;1;2;2;6; ; ; ;02;2897,14465930111
3147181;1;1;1; ; ; ; ;02;1592,95980422148
3147181;1;2;1; ; ; ; ;02;1592,95980422148
3147181;1;3;1; ; ; ; ;02;1592,95980422148
3147181;1;4;1; ; ; ; ;02;1592,95980422148
3147182;1;1;2;6; ; ; ;02;1687,48703818177
3147182;1;2;2;6; ; ; ;02;1687,48703818177
3147182;1;3;2;6; ; ; ;02;1687,48703818177
3147182;1;4;2;6; ; ; ;02;1687,48703818177
3147182;1;5;1; ; ; ; ;02;1687,48703818177
3147182;1;6;1; ; ; ; ;02;1687,48703818177
3147182;1;7;1; ; ; ; ;02;1687,48703818177
3147182;1;8;1; ; ; ; ;02;1687,48703818177
3147182;1;9;1; ; ; ; ;02;1687,48703818177
3147182;1;10;2;6; ; ; ;02;1687,48703818177
3147182;1;11;2;6; ; ; ;02;1687,48703818177
3147182;1;12;1; ; ; ; ;02;1687,48703818177
3147182;1;13;2;2;2;25;1;02;1687,48703818177
3147182;1;14;2;1;2;68;2;02;1687,48703818177
3147182;1;15;2;6; ; ; ;02;1687,48703818177
3147183;1;1;2;2;2;50;1;02;2952,73365775917
3147184;1;1;1; ; ; ; ;02;2934,93374623767
3147184;1;2;1; ; ; ; ;02;2934,93374623767
3147184;1;3;1; ; ; ; ;02;2934,93374623767
3147185;1;1;1; ; ; ; ;02;2303,5021286361
3147185;1;2;1; ; ; ; ;02;2303,5021286361
3147185;1;3;1; ; ; ; ;02;2303,5021286361
3147186;1;1;2;6; ; ; ;02;2558,73931164008
3147186;1;2;2;6; ; ; ;02;2558,73931164008
3147186;1;3;1; ; ; ; ;02;2558,73931164008
3147187;1;1;1; ; ; ; ;02;2619,45683330197
3147187;1;2;2;6; ; ; ;02;2619,45683330197
3147187;1;3;1; ; ; ; ;02;2619,45683330197
3147187;1;4;1; ; ; ; ;02;2619,45683330197
3147187;1;5;1; ; ; ; ;02;2619,45683330197
3147187;1;6;1; ; ; ; ;02;2619,45683330197
3147188;1;1;1; ; ; ; ;02;2123,62120671717
3147188;1;2;1; ; ; ; ;02;2123,62120671717
3147189;1;1;1; ; ; ; ;02;2532,83795691533
3147189;1;2;1; ; ; ; ;02;2532,83795691533
3147190;1;1;2;6; ; ; ;02;2659,16948361227
3147191;1;1;2;6; ; ; ;02;3039,28365984757
3147191;1;2;2;6; ; ; ;02;3039,28365984757
3147191;1;3;2;6; ; ; ;02;3039,28365984757
3147191;1;4;1; ; ; ; ;02;3039,28365984757
3147192;1;1;1; ; ; ; ;02;3144,84715951048
3147192;1;2;1; ; ; ; ;02;3144,84715951048
3147193;1;1;2;6; ; ; ;02;2518,61774389785
3147193;1;2;1; ; ; ; ;02;2518,61774389785
3147193;1;3;1; ; ; ; ;02;2518,61774389785
3147193;1;4;2;6; ; ; ;02;2518,61774389785
3147194;1;1;2;6; ; ; ;02;3261,58911028337
3147194;1;2;2;6; ; ; ;02;3261,58911028337
3147194;1;3;2;6; ; ; ;02;3261,58911028337
3147194;1;4;2;6; ; ; ;02;3261,58911028337
3147195;1;1;2;6; ; ; ;02;2897,21353359935
3147195;1;2;2;6; ; ; ;02;2897,21353359935
3147195;1;3;2;6; ; ; ;02;2897,21353359935
3147196;1;1;1; ; ; ; ;02;2952,73365775917
3147199;1;1;1; ; ; ; ;02;2409,54342002916
3147199;1;2;2;6; ; ; ;02;2409,54342002916
3147199;1;3;1; ; ; ; ;02;2409,54342002916
3147199;1;4;2;6; ; ; ;02;2409,54342002916
3147199;1;5;1; ; ; ; ;02;2409,54342002916
3147199;1;6;1; ; ; ; ;02;2409,54342002916
3147199;1;7;2;6; ; ; ;02;2409,54342002916
3147200;1;1;2;6; ; ; ;02;2272,8122938412
3147200;1;2;2;6; ; ; ;02;2272,8122938412
3147201;1;1;2;2;2;73;2;02;2439,75546309389
3147201;1;2;1; ; ; ; ;02;2439,75546309389
3147201;1;3;2;2;2;73;2;02;2439,75546309389
3147201;1;4;2;2;2;73;2;02;2439,75546309389
3147202;1;1;1; ; ; ; ;02;2934,93374623767
3147202;1;2;1; ; ; ; ;02;2934,93374623767
3147202;1;3;1; ; ; ; ;02;2934,93374623767
3147203;1;1;2;6; ; ; ;02;2532,83795691533
3147203;1;2;2;1;2;73;1;02;2532,83795691533
3147204;1;1;1; ; ; ; ;02;2393,73594617964
3147204;1;2;2;6; ; ; ;02;2393,73594617964
3147204;1;3;1; ; ; ; ;02;2393,73594617964
3147204;1;4;1; ; ; ; ;02;2393,73594617964
3147205;1;1;2;6; ; ; ;02;1969,81638674697
3147205;1;2;2;6; ; ; ;02;1969,81638674697
3147205;1;3;1; ; ; ; ;02;1969,81638674697
3147205;1;4;1; ; ; ; ;02;1969,81638674697
3147205;1;5;1; ; ; ; ;02;1969,81638674697
3147206;1;1;2;6; ; ; ;02;3727,37534126703
3147206;1;2;2;6; ; ; ;02;3727,37534126703
3147206;1;3;1; ; ; ; ;02;3727,37534126703
3147206;1;4;1; ; ; ; ;02;3727,37534126703
3147206;1;5;2;6; ; ; ;02;3727,37534126703
3147206;1;6;1; ; ; ; ;02;3727,37534126703
3147207;1;1;1; ; ; ; ;02;2952,73365775917
3147208;1;1;2;6; ; ; ;02;2149,10883952312
3147208;1;2;2;1;2;85;1;02;2149,10883952312
3147208;1;3;1; ; ; ; ;02;2149,10883952312
3147209;1;1;2;6; ; ; ;02;2952,73365775917
3147210;1;1;2;6; ; ; ;02;3107,12694687215
3147210;1;2;1; ; ; ; ;02;3107,12694687215
3147211;1;1;2;6; ; ; ;02;2439,75546309389
3147211;1;2;1; ; ; ; ;02;2439,75546309389
3147211;1;3;1; ; ; ; ;02;2439,75546309389
3147212;1;1;2;5;2;76;1;02;2551,20462884546
3147212;1;2;2;2;2;76;1;02;2551,20462884546
3147212;1;3;2;2;2;76;1;02;2551,20462884546
3147212;1;4;2;2;2;76;1;02;2551,20462884546
3147213;1;1;2;6; ; ; ;02;2742,75137018813
3147214;1;1;1; ; ; ; ;02;2897,21353359935
3147214;1;2;1; ; ; ; ;02;2897,21353359935
3147214;1;3;1; ; ; ; ;02;2897,21353359935
3147215;1;1;2;3;2;73;2;02;1679,16976317619
3147215;1;2;2;4;2;73;2;02;1679,16976317619
3147215;1;3;2;3;2;73;2;02;1679,16976317619
3147215;1;4;2;1;2;73;1;02;1679,16976317619
3147216;1;1;2;6; ; ; ;02;2204,96900681663
3147216;1;2;1; ; ; ; ;02;2204,96900681663
3147216;1;3;2;2;2;73;1;02;2204,96900681663
3147216;1;4;2;4;2;73;1;02;2204,96900681663
3147217;1;1;2;6; ; ; ;02;2601,24800434854
3147217;1;2;1; ; ; ; ;02;2601,24800434854
3147217;1;3;1; ; ; ; ;02;2601,24800434854
3147217;1;4;1; ; ; ; ;02;2601,24800434854
3147218;1;1;2;6; ; ; ;02;2773,44120498302
3147218;1;2;2;2;2;47;1;02;2773,44120498302
3147218;1;3;2;2;2;47;1;02;2773,44120498302
3147219;1;1;2;3;2;15;1;02;2779,32687107169
3147219;1;2;2;1;2;15;1;02;2779,32687107169
3147219;1;3;2;3;2;15;1;02;2779,32687107169
3147219;1;4;2;3;2;15;2;02;2779,32687107169
3147220;1;1;2;6; ; ; ;02;2333,53461998998
3147228;1;1;1; ; ; ; ;02;2663,15809954822
3147228;1;2;1; ; ; ; ;02;2663,15809954822
3147228;1;3;1; ; ; ; ;02;2663,15809954822
3147228;1;4;1; ; ; ; ;02;2663,15809954822
3147228;1;5;1; ; ; ; ;02;2663,15809954822
3147229;1;1;2;6; ; ; ;02;2697,910196674
3147229;1;2;1; ; ; ; ;02;2697,910196674
3147230;1;1;1; ; ; ; ;02;2219,92024206024
3147230;1;2;1; ; ; ; ;02;2219,92024206024
3147230;2;1;2;6; ; ; ;02;2219,92024206024
3147231;1;1;1; ; ; ; ;02;3175,53699430537
3147231;1;2;1; ; ; ; ;02;3175,53699430537
3147231;1;3;1; ; ; ; ;02;3175,53699430537
3147231;1;4;1; ; ; ; ;02;3175,53699430537
3147232;1;1;2;6; ; ; ;02;2404,3460225271
3147232;1;2;2;6; ; ; ;02;2404,3460225271
3147233;1;1;2;6; ; ; ;02;2194,43260925429
3147233;1;2;2;6; ; ; ;02;2194,43260925429
3147233;1;3;1; ; ; ; ;02;2194,43260925429
3147234;1;1;2;6; ; ; ;02;2923,18376262234
3147234;1;2;1; ; ; ; ;02;2923,18376262234
3147234;1;3;1; ; ; ; ;02;2923,18376262234
3147234;1;4;1; ; ; ; ;02;2923,18376262234
3147234;1;5;1; ; ; ; ;02;2923,18376262234
3147235;1;1;2;6; ; ; ;02;2333,53461998998
3147236;1;1;2;6; ; ; ;02;2768,72159921112
3147236;1;2;2;2;2;41;1;02;2768,72159921112
3147236;1;3;2;6; ; ; ;02;2768,72159921112
3147237;1;1;1; ; ; ; ;02;2637,18787052523
3147237;1;2;1; ; ; ; ;02;2637,18787052523
3147237;1;3;1; ; ; ; ;02;2637,18787052523
3147238;1;1;2;5;2;50;1;02;3509,2227361945
3147238;1;2;1; ; ; ; ;02;3509,2227361945
3147239;1;1;1; ; ; ; ;02;2589,42914643497
3147239;1;2;2;6; ; ; ;02;2589,42914643497
3147239;1;3;1; ; ; ; ;02;2589,42914643497
3147239;1;4;1; ; ; ; ;02;2589,42914643497
3147239;1;5;1; ; ; ; ;02;2589,42914643497
3147240;1;1;2;6; ; ; ;02;1474,38967759409
3147240;1;2;1; ; ; ; ;02;1474,38967759409
3147240;1;4;1; ; ; ; ;02;1474,38967759409
3147240;1;5;2;6; ; ; ;02;1474,38967759409
3147241;1;1;2;6; ; ; ;02;3107,12694687215
3147241;1;2;2;6; ; ; ;02;3107,12694687215
3147242;1;1;2;6; ; ; ;02;2707,99927306235
3147242;1;2;2;6; ; ; ;02;2707,99927306235
3147242;1;3;1; ; ; ; ;02;2707,99927306235
3147242;1;4;2;2;2;15;1;02;2707,99927306235
3147243;1;1;2;6; ; ; ;02;2813,56277272525
3147243;1;2;2;6; ; ; ;02;2813,56277272525
3147244;1;1;1; ; ; ; ;02;2758,11152286367
3147244;1;2;1; ; ; ; ;02;2758,11152286367
3147244;1;3;2;2;2;76;1;02;2758,11152286367
3147244;1;4;1; ; ; ; ;02;2758,11152286367
3147244;1;5;2;6; ; ; ;02;2758,11152286367
3147245;1;1;2;6; ; ; ;02;3911,31852551685
3147245;1;2;2;3;2;17;1;02;3911,31852551685
3147245;1;3;2;2;2;17;1;02;3911,31852551685
3147246;1;1;2;6; ; ; ;02;1684,37196516514
3147246;1;2;2;6; ; ; ;02;1684,37196516514
3147246;1;3;1; ; ; ; ;02;1684,37196516514
3147246;1;5;1; ; ; ; ;02;1684,37196516514
3147247;1;1;1; ; ; ; ;02;1908,50559145542
3147247;1;2;1; ; ; ; ;02;1908,50559145542
3147248;1;1;1; ; ; ; ;02;3107,12694687215
3147248;1;2;1; ; ; ; ;02;3107,12694687215
3147249;1;1;2;6; ; ; ;02;1908,50559145542
3147249;1;2;1; ; ; ; ;02;1908,50559145542
3147250;1;1;1; ; ; ; ;02;3089,32703535065
3147250;1;2;1; ; ; ; ;02;3089,32703535065
3147250;1;3;1; ; ; ; ;02;3089,32703535065
3147251;1;1;2;6; ; ; ;02;2659,16948361227
3147252;1;1;1; ; ; ; ;02;2487,92790910295
3147252;1;2;1; ; ; ; ;02;2487,92790910295
3147253;1;1;2;6; ; ; ;02;2768,72159921112
3147253;1;2;2;6; ; ; ;02;2768,72159921112
3147253;1;3;1; ; ; ; ;02;2768,72159921112
3147254;1;1;1; ; ; ; ;02;2343,62369637833
3147254;1;2;1; ; ; ; ;02;2343,62369637833
3147254;1;3;1; ; ; ; ;02;2343,62369637833
3147255;1;1;1; ; ; ; ;02;1871,2832649275
3147255;1;2;1; ; ; ; ;02;1871,2832649275
3147255;1;4;1; ; ; ; ;02;1871,2832649275
3147255;1;5;1; ; ; ; ;02;1871,2832649275
3147256;1;1;2;6; ; ; ;02;2333,53461998998
3147257;1;1;2;6; ; ; ;02;2333,53461998998
3147258;1;1;2;6; ; ; ;02;2272,8122938412
3147258;1;2;1; ; ; ; ;02;2272,8122938412
3147259;1;1;1; ; ; ; ;02;3175,53699430537
3147259;1;2;2;6; ; ; ;02;3175,53699430537
3147259;1;3;1; ; ; ; ;02;3175,53699430537
3147260;1;1;1; ; ; ; ;02;2897,21353359935
3147260;1;2;2;6; ; ; ;02;2897,21353359935
3147260;1;3;1; ; ; ; ;02;2897,21353359935
3147261;1;1;1; ; ; ; ;02;2443,08673558882
3147261;1;2;1; ; ; ; ;02;2443,08673558882
3147261;1;3;2;6; ; ; ;02;2443,08673558882
3147262;1;1;2;6; ; ; ;02;2333,53461998998
3147263;1;1;1; ; ; ; ;02;2637,18787052523
3147263;1;2;1; ; ; ; ;02;2637,18787052523
3147263;1;3;1; ; ; ; ;02;2637,18787052523
3147264;1;1;2;6; ; ; ;02;2603,64935945245
3147264;1;2;2;6; ; ; ;02;2603,64935945245
3147264;1;3;1; ; ; ; ;02;2603,64935945245
3147265;1;1;1; ; ; ; ;02;1784,73326283909
3147266;1;1;2;2;2;15;2;02;2118,41900472823
3147267;1;1;2;3;2;13;1;02;2382,36440944005
3147267;1;2;2;2;2;44;1;02;2382,36440944005
3147267;1;3;2;2;2;44;1;02;2382,36440944005
3147267;1;4;2;1;2;44;1;02;2382,36440944005
3147268;1;1;2;6; ; ; ;02;3509,2227361945
3147268;1;2;2;6; ; ; ;02;3509,2227361945
3147268;1;3;1; ; ; ; ;02;3509,2227361945
3147269;1;1;2;3;2;50;1;02;2551,20462884546
3147269;1;2;2;2;2;50;1;02;2551,20462884546
3147269;1;3;2;2;2;50;1;02;2551,20462884546
3147270;1;1;2;6; ; ; ;02;2659,16948361227
3147271;1;1;2;1;2;25;1;02;1729,21313867927
3147271;1;2;2;2;2;50;1;02;1729,21313867927
3147271;1;3;2;2;2;25;1;02;1729,21313867927
3147271;1;4;2;1;2;73;2;02;1729,21313867927
3147272;1;1;2;6; ; ; ;02;2508,00766755039
3147272;1;2;2;6; ; ; ;02;2508,00766755039
3147272;1;3;1; ; ; ; ;02;2508,00766755039
3147272;2;1;2;6; ; ; ;02;2508,00766755039
3147272;2;2;2;6; ; ; ;02;2508,00766755039
3147273;1;1;2;6; ; ; ;02;3408,86143852054
3147273;1;2;2;6; ; ; ;02;3408,86143852054
3147273;1;3;1; ; ; ; ;02;3408,86143852054
3147273;1;4;1; ; ; ; ;02;3408,86143852054
3147273;1;5;2;6; ; ; ;02;3408,86143852054
3147273;1;6;2;6; ; ; ;02;3408,86143852054
3147274;1;1;2;6; ; ; ;02;2532,83795691533
3147274;1;2;2;4;2;68;1;02;2532,83795691533
3147275;1;1;1; ; ; ; ;02;1863,59554364305
3147275;1;2;1; ; ; ; ;02;1863,59554364305
3147276;1;1;2;6; ; ; ;02;2900,11277481365
3147276;1;2;2;6; ; ; ;02;2900,11277481365
3147276;1;3;2;6; ; ; ;02;2900,11277481365
3147276;1;4;2;6; ; ; ;02;2900,11277481365
3147276;1;5;1; ; ; ; ;02;2900,11277481365
3147277;1;1;2;6; ; ; ;02;2295,86497228807
3147277;1;2;2;6; ; ; ;02;2295,86497228807
3147277;1;3;2;6; ; ; ;02;2295,86497228807
3147277;1;4;1; ; ; ; ;02;2295,86497228807
3147277;1;5;1; ; ; ; ;02;2295,86497228807
3147278;1;1;1; ; ; ; ;02;2404,3460225271
3147278;1;2;2;6; ; ; ;02;2404,3460225271
3147279;1;1;1; ; ; ; ;02;227,800368685368
3147279;1;2;1; ; ; ; ;02;227,800368685368
3147279;1;3;1; ; ; ; ;02;227,800368685368
3147279;1;4;2;6; ; ; ;02;227,800368685368
3147279;1;5;1; ; ; ; ;02;227,800368685368
3147279;1;6;1; ; ; ; ;02;227,800368685368
3147301;1;1;1; ; ; ; ;02;79,1468248230282
3147301;1;2;1; ; ; ; ;02;79,1468248230282
3147301;1;3;2;6; ; ; ;02;79,1468248230282
3147301;1;4;1; ; ; ; ;02;79,1468248230282
3147308;1;1;2;6; ; ; ;02;744,875293869354
3147308;1;2;2;3;2;17;1;02;744,875293869354
3147308;1;3;2;3;2;17;1;02;744,875293869354
3147308;1;4;2;6; ; ; ;02;744,875293869354
3147308;1;5;1; ; ; ; ;02;744,875293869354
3147309;2;1;2;6; ; ; ;02;557,632394146498
3147309;2;2;2;6; ; ; ;02;557,632394146498
3147309;2;3;1; ; ; ; ;02;557,632394146498
3147309;3;1;2;4;2;76;2;02;557,632394146498
3147314;1;1;1; ; ; ; ;02;425,877068361698
3147314;1;2;1; ; ; ; ;02;425,877068361698
3147314;1;3;1; ; ; ; ;02;425,877068361698
3147316;2;1;2;6; ; ; ;02;459,428138428768
3147324;1;1;2;6; ; ; ;02;108,779408533362
3147324;1;2;1; ; ; ; ;02;108,779408533362
3147325;1;1;2;2;2;27;2;02;108,779408533362
3147326;1;1;1; ; ; ; ;02;25,8998591746099
3147326;1;2;1; ; ; ; ;02;25,8998591746099
3147326;1;3;1; ; ; ; ;02;25,8998591746099
3147326;1;5;2;3;2;76;2;02;25,8998591746099
3147326;1;6;1; ; ; ; ;02;25,8998591746099
3147327;1;1;2;6; ; ; ;02;25,8998591746099
3147327;1;2;1; ; ; ; ;02;25,8998591746099
3147328;1;1;1; ; ; ; ;02;25,8998591746099
3147328;1;2;1; ; ; ; ;02;25,8998591746099
3147328;1;3;1; ; ; ; ;02;25,8998591746099
3147329;1;1;1; ; ; ; ;02;25,8998591746099
3147329;1;2;2;6; ; ; ;02;25,8998591746099
3147329;1;3;1; ; ; ; ;02;25,8998591746099
3147329;1;4;2;5;2;05;2;02;25,8998591746099
3147329;1;5;1; ; ; ; ;02;25,8998591746099
3147329;1;6;1; ; ; ; ;02;25,8998591746099
3147330;1;1;2;6; ; ; ;02;25,8998591746099
3147330;1;2;2;6; ; ; ;02;25,8998591746099
3147330;1;3;2;6; ; ; ;02;25,8998591746099
3147331;1;1;1; ; ; ; ;02;25,8998591746099
