DIRECTORIO;SECUENCIA_P;ORDEN;P6074;P6075;P6076;P6076S1;P6095;mes;fex_c_2011
3119851;1;2;2;6; ; ; ;01;112,758185079342
3119851;1;3;2;5;2;47;1;01;112,758185079342
3119851;1;4;2;6; ; ; ;01;112,758185079342
3119851;1;5;2;5;2;23;2;01;112,758185079342
3119851;1;6;2;4;2;63;1;01;112,758185079342
3119851;1;7;2;1;2;08;2;01;112,758185079342
3119852;1;1;2;6; ; ; ;01;103,490175040629
3119852;1;2;2;6; ; ; ;01;103,490175040629
3119852;1;3;2;6; ; ; ;01;103,490175040629
3119852;1;4;2;6; ; ; ;01;103,490175040629
3119853;1;1;2;6; ; ; ;01;99,1064284172122
3119853;1;2;2;6; ; ; ;01;99,1064284172122
3119853;1;3;2;6; ; ; ;01;99,1064284172122
3119853;1;4;1; ; ; ; ;01;99,1064284172122
3119854;1;1;1; ; ; ; ;01;98,3122369260202
3119854;1;2;2;6; ; ; ;01;98,3122369260202
3119854;1;3;1; ; ; ; ;01;98,3122369260202
3119854;1;4;1; ; ; ; ;01;98,3122369260202
3119854;1;5;1; ; ; ; ;01;98,3122369260202
3119855;1;1;1; ; ; ; ;01;102,989266148883
3119855;1;2;1; ; ; ; ;01;102,989266148883
3119855;1;3;1; ; ; ; ;01;102,989266148883
3119855;1;4;1; ; ; ; ;01;102,989266148883
3119855;1;5;2;2;2;47;2;01;102,989266148883
3119856;1;1;1; ; ; ; ;01;427,946126779562
3119856;1;2;1; ; ; ; ;01;427,946126779562
3119856;1;3;1; ; ; ; ;01;427,946126779562
3119856;1;4;1; ; ; ; ;01;427,946126779562
3119856;1;5;1; ; ; ; ;01;427,946126779562
3119857;1;1;1; ; ; ; ;01;329,288027711801
3119857;1;2;1; ; ; ; ;01;329,288027711801
3119857;1;3;1; ; ; ; ;01;329,288027711801
3119858;1;1;2;6; ; ; ;01;370,354471727753
3119858;1;2;1; ; ; ; ;01;370,354471727753
3119858;1;3;1; ; ; ; ;01;370,354471727753
3119858;1;5;1; ; ; ; ;01;370,354471727753
3119858;1;6;1; ; ; ; ;01;370,354471727753
3119859;1;1;1; ; ; ; ;01;384,454191945996
3119859;1;2;1; ; ; ; ;01;384,454191945996
3119859;1;3;1; ; ; ; ;01;384,454191945996
3119860;1;1;2;6; ; ; ;01;344,495798886752
3119860;1;2;2;6; ; ; ;01;344,495798886752
3119860;1;3;1; ; ; ; ;01;344,495798886752
3119860;1;4;1; ; ; ; ;01;344,495798886752
3119860;1;5;1; ; ; ; ;01;344,495798886752
3119861;1;1;2;6; ; ; ;01;489,026454660448
3119861;1;2;2;6; ; ; ;01;489,026454660448
3119861;1;3;1; ; ; ; ;01;489,026454660448
3119861;1;4;1; ; ; ; ;01;489,026454660448
3119861;1;5;1; ; ; ; ;01;489,026454660448
3119861;1;6;1; ; ; ; ;01;489,026454660448
3119861;1;7;1; ; ; ; ;01;489,026454660448
3119861;1;8;1; ; ; ; ;01;489,026454660448
3119861;1;9;2;6; ; ; ;01;489,026454660448
3119862;1;1;1; ; ; ; ;01;357,764087584215
3119862;1;2;1; ; ; ; ;01;357,764087584215
3119862;1;3;1; ; ; ; ;01;357,764087584215
3119862;1;4;1; ; ; ; ;01;357,764087584215
3119863;1;1;1; ; ; ; ;01;367,218521346376
3119863;1;2;2;6; ; ; ;01;367,218521346376
3119863;1;3;1; ; ; ; ;01;367,218521346376
3119863;1;4;1; ; ; ; ;01;367,218521346376
3119864;1;1;1; ; ; ; ;01;387,788055842868
3119864;1;2;1; ; ; ; ;01;387,788055842868
3119864;1;3;1; ; ; ; ;01;387,788055842868
3119864;1;4;1; ; ; ; ;01;387,788055842868
3119864;1;5;1; ; ; ; ;01;387,788055842868
3119865;1;1;1; ; ; ; ;01;373,092830716184
3119865;1;2;1; ; ; ; ;01;373,092830716184
3119865;1;3;1; ; ; ; ;01;373,092830716184
3119865;1;4;1; ; ; ; ;01;373,092830716184
3119866;1;1;2;6; ; ; ;01;307,814348976106
3119866;1;2;2;6; ; ; ;01;307,814348976106
3119866;1;3;1; ; ; ; ;01;307,814348976106
3119866;1;4;1; ; ; ; ;01;307,814348976106
3119866;1;5;1; ; ; ; ;01;307,814348976106
3119866;1;6;1; ; ; ; ;01;307,814348976106
3119866;1;7;2;6; ; ; ;01;307,814348976106
3119867;1;1;2;6; ; ; ;01;416,350947647901
3119867;1;2;2;6; ; ; ;01;416,350947647901
3119867;1;3;1; ; ; ; ;01;416,350947647901
3119868;1;1;1; ; ; ; ;01;372,261399195404
3119868;1;2;2;3;2;08;1;01;372,261399195404
3119868;1;3;2;3;2;08;1;01;372,261399195404
3119868;1;4;2;3;2;08;1;01;372,261399195404
3119868;1;5;2;3;2;08;1;01;372,261399195404
3119869;1;1;1; ; ; ; ;01;361,731469486373
3119869;1;2;1; ; ; ; ;01;361,731469486373
3119869;1;3;1; ; ; ; ;01;361,731469486373
3119869;1;4;1; ; ; ; ;01;361,731469486373
3119869;1;5;1; ; ; ; ;01;361,731469486373
3119870;1;1;1; ; ; ; ;01;296,573959703311
3119870;1;2;1; ; ; ; ;01;296,573959703311
3119870;1;3;1; ; ; ; ;01;296,573959703311
3119870;1;4;1; ; ; ; ;01;296,573959703311
3119870;1;5;1; ; ; ; ;01;296,573959703311
3119871;1;1;1; ; ; ; ;01;425,641607918966
3119871;1;2;1; ; ; ; ;01;425,641607918966
3119871;1;3;1; ; ; ; ;01;425,641607918966
3119878;1;1;1; ; ; ; ;01;373,092830716184
3119878;1;2;1; ; ; ; ;01;373,092830716184
3119878;1;3;1; ; ; ; ;01;373,092830716184
3119878;1;4;1; ; ; ; ;01;373,092830716184
3119880;1;1;1; ; ; ; ;01;401,853636036712
3119880;1;2;1; ; ; ; ;01;401,853636036712
3119881;1;1;2;6; ; ; ;01;782,540962031861
3119881;1;2;1; ; ; ; ;01;782,540962031861
3119881;1;3;1; ; ; ; ;01;782,540962031861
3119882;1;1;2;6; ; ; ;01;748,118352309495
3119882;1;2;1; ; ; ; ;01;748,118352309495
3119883;1;1;2;6; ; ; ;01;805,021740577449
3119883;1;2;2;6; ; ; ;01;805,021740577449
3119883;1;3;1; ; ; ; ;01;805,021740577449
3119883;1;4;1; ; ; ; ;01;805,021740577449
3119883;1;5;1; ; ; ; ;01;805,021740577449
3119884;1;1;1; ; ; ; ;01;414,280246689154
3119884;1;2;1; ; ; ; ;01;414,280246689154
3119884;1;3;2;6; ; ; ;01;414,280246689154
3119884;1;4;1; ; ; ; ;01;414,280246689154
3119885;1;1;2;6; ; ; ;01;371,988475196
3119885;1;2;2;6; ; ; ;01;371,988475196
3119885;1;3;2;3;1; ; ;01;371,988475196
3119886;1;1;2;6; ; ; ;01;337,890272292369
3119886;1;2;1; ; ; ; ;01;337,890272292369
3119886;1;3;1; ; ; ; ;01;337,890272292369
3119886;1;4;1; ; ; ; ;01;337,890272292369
3119886;1;5;1; ; ; ; ;01;337,890272292369
3119887;1;1;1; ; ; ; ;01;366,227661262734
3119887;1;2;1; ; ; ; ;01;366,227661262734
3119888;1;1;1; ; ; ; ;01;338,621489516944
3119888;1;2;2;6; ; ; ;01;338,621489516944
3119888;1;3;1; ; ; ; ;01;338,621489516944
3119888;1;4;1; ; ; ; ;01;338,621489516944
3119888;1;5;1; ; ; ; ;01;338,621489516944
3119889;1;1;1; ; ; ; ;01;344,495798886752
3119889;1;2;1; ; ; ; ;01;344,495798886752
3119889;1;3;1; ; ; ; ;01;344,495798886752
3119889;1;4;1; ; ; ; ;01;344,495798886752
3119889;1;5;1; ; ; ; ;01;344,495798886752
3119889;1;6;1; ; ; ; ;01;344,495798886752
3119890;1;1;2;6; ; ; ;01;385,842643422583
3119890;1;2;2;6; ; ; ;01;385,842643422583
3119890;1;3;2;6; ; ; ;01;385,842643422583
3119890;1;4;1; ; ; ; ;01;385,842643422583
3119890;1;5;1; ; ; ; ;01;385,842643422583
3119890;1;6;2;6; ; ; ;01;385,842643422583
3119890;1;7;1; ; ; ; ;01;385,842643422583
3119891;1;1;1; ; ; ; ;01;302,476951393002
3119891;1;2;1; ; ; ; ;01;302,476951393002
3119891;1;3;1; ; ; ; ;01;302,476951393002
3119891;1;4;1; ; ; ; ;01;302,476951393002
3119891;1;5;1; ; ; ; ;01;302,476951393002
3119891;1;6;1; ; ; ; ;01;302,476951393002
3119892;1;1;2;6; ; ; ;01;425,641607918966
3119892;1;2;2;6; ; ; ;01;425,641607918966
3119893;1;1;1; ; ; ; ;01;384,454191945996
3119893;1;2;1; ; ; ; ;01;384,454191945996
3119893;1;3;1; ; ; ; ;01;384,454191945996
3119894;1;1;1; ; ; ; ;01;436,88199719176
3119894;1;2;1; ; ; ; ;01;436,88199719176
3119894;1;3;1; ; ; ; ;01;436,88199719176
3119894;1;4;1; ; ; ; ;01;436,88199719176
3119895;1;1;2;6; ; ; ;01;312,439614621986
3119895;1;2;2;6; ; ; ;01;312,439614621986
3119895;1;3;2;6; ; ; ;01;312,439614621986
3119895;1;4;2;6; ; ; ;01;312,439614621986
3119895;1;5;1; ; ; ; ;01;312,439614621986
3119896;1;1;1; ; ; ; ;01;411,144296307777
3119896;1;2;2;2;2;70;1;01;411,144296307777
3119897;1;1;1; ; ; ; ;01;335,162337081609
3119897;1;2;1; ; ; ; ;01;335,162337081609
3119897;1;3;1; ; ; ; ;01;335,162337081609
3119898;1;1;1; ; ; ; ;01;368,471909998539
3119898;1;2;1; ; ; ; ;01;368,471909998539
3119898;1;5;1; ; ; ; ;01;368,471909998539
3119899;1;1;1; ; ; ; ;01;399,115277048281
3119899;1;2;1; ; ; ; ;01;399,115277048281
3119900;1;1;1; ; ; ; ;01;440,959927273263
3119900;1;2;1; ; ; ; ;01;440,959927273263
3119900;1;3;1; ; ; ; ;01;440,959927273263
3119900;1;4;1; ; ; ; ;01;440,959927273263
3119900;1;6;1; ; ; ; ;01;440,959927273263
3119900;1;7;2;1;2;13;2;01;440,959927273263
3119901;1;1;1; ; ; ; ;01;746,427605346404
3119902;1;1;1; ; ; ; ;01;349,982850746755
3119902;1;2;1; ; ; ; ;01;349,982850746755
3119902;1;3;1; ; ; ; ;01;349,982850746755
3119902;1;4;1; ; ; ; ;01;349,982850746755
3119909;1;1;1; ; ; ; ;01;393,908625708157
3119909;1;2;1; ; ; ; ;01;393,908625708157
3119911;1;1;2;6; ; ; ;01;740,757674932381
3119911;1;2;2;6; ; ; ;01;740,757674932381
3119911;1;3;1; ; ; ; ;01;740,757674932381
3119911;1;4;1; ; ; ; ;01;740,757674932381
3119912;1;1;1; ; ; ; ;01;783,115048459062
3119912;1;2;1; ; ; ; ;01;783,115048459062
3119912;1;3;1; ; ; ; ;01;783,115048459062
3119912;1;4;1; ; ; ; ;01;783,115048459062
3119912;1;5;1; ; ; ; ;01;783,115048459062
3119913;1;1;1; ; ; ; ;01;670,324674163219
3119913;1;2;1; ; ; ; ;01;670,324674163219
3119913;1;3;1; ; ; ; ;01;670,324674163219
3119914;1;1;1; ; ; ; ;01;347,786861249546
3119914;1;2;1; ; ; ; ;01;347,786861249546
3119914;1;3;1; ; ; ; ;01;347,786861249546
3119914;1;4;1; ; ; ; ;01;347,786861249546
3119914;1;5;1; ; ; ; ;01;347,786861249546
3119915;1;1;1; ; ; ; ;01;398,457393304558
3119915;1;2;1; ; ; ; ;01;398,457393304558
3119915;1;3;1; ; ; ; ;01;398,457393304558
3119915;1;4;1; ; ; ; ;01;398,457393304558
3119915;1;5;1; ; ; ; ;01;398,457393304558
3119915;1;6;1; ; ; ; ;01;398,457393304558
3119916;1;1;1; ; ; ; ;01;360,900037965592
3119916;1;2;1; ; ; ; ;01;360,900037965592
3119916;1;3;1; ; ; ; ;01;360,900037965592
3119916;2;1;1; ; ; ; ;01;360,900037965592
3119916;2;2;1; ; ; ; ;01;360,900037965592
3119917;1;1;2;6; ; ; ;01;99,1064284172122
3119917;1;2;1; ; ; ; ;01;99,1064284172122
3119917;1;3;1; ; ; ; ;01;99,1064284172122
3119917;1;4;1; ; ; ; ;01;99,1064284172122
3119918;1;1;1; ; ; ; ;01;85,5098657781935
3119918;1;2;1; ; ; ; ;01;85,5098657781935
3119918;1;3;1; ; ; ; ;01;85,5098657781935
3119918;1;4;1; ; ; ; ;01;85,5098657781935
3119919;1;1;2;6; ; ; ;01;118,216998043387
3119919;1;2;1; ; ; ; ;01;118,216998043387
3119919;1;3;2;6; ; ; ;01;118,216998043387
3119919;1;4;1; ; ; ; ;01;118,216998043387
3119919;1;5;1; ; ; ; ;01;118,216998043387
3119920;1;1;1; ; ; ; ;01;103,909164949306
3119920;1;2;1; ; ; ; ;01;103,909164949306
3119920;1;3;1; ; ; ; ;01;103,909164949306
3119920;1;4;2;6; ; ; ;01;103,909164949306
3119920;1;5;2;6; ; ; ;01;103,909164949306
3119920;1;6;2;6; ; ; ;01;103,909164949306
3119921;1;1;2;6; ; ; ;01;115,44926068479
3119921;1;2;2;6; ; ; ;01;115,44926068479
3119921;1;3;2;6; ; ; ;01;115,44926068479
3119921;1;4;1; ; ; ; ;01;115,44926068479
3119922;1;1;2;6; ; ; ;01;93,814391889268
3119922;1;2;1; ; ; ; ;01;93,814391889268
3119922;1;3;1; ; ; ; ;01;93,814391889268
3119922;1;4;1; ; ; ; ;01;93,814391889268
3119923;1;1;1; ; ; ; ;01;108,258977550915
3119923;1;2;1; ; ; ; ;01;108,258977550915
3119923;1;3;1; ; ; ; ;01;108,258977550915
3119923;1;4;1; ; ; ; ;01;108,258977550915
3119923;1;5;1; ; ; ; ;01;108,258977550915
3119923;1;6;1; ; ; ; ;01;108,258977550915
3119924;1;1;2;6; ; ; ;01;102,989266148883
3119924;1;2;2;6; ; ; ;01;102,989266148883
3119924;1;3;2;6; ; ; ;01;102,989266148883
3119924;1;4;2;6; ; ; ;01;102,989266148883
3119925;1;1;2;6; ; ; ;01;107,73544742046
3119925;1;2;2;6; ; ; ;01;107,73544742046
3119925;1;3;2;1;2;23;2;01;107,73544742046
3119926;1;1;1; ; ; ; ;01;111,414806507684
3119926;1;2;2;6; ; ; ;01;111,414806507684
3119926;1;3;2;6; ; ; ;01;111,414806507684
3119926;1;4;1; ; ; ; ;01;111,414806507684
3119926;1;5;1; ; ; ; ;01;111,414806507684
3119927;1;1;2;6; ; ; ;01;79,8002005789771
3119927;1;2;2;6; ; ; ;01;79,8002005789771
3119927;1;3;1; ; ; ; ;01;79,8002005789771
3119927;1;4;1; ; ; ; ;01;79,8002005789771
3119928;1;1;1; ; ; ; ;01;113,862492380273
3119928;1;2;1; ; ; ; ;01;113,862492380273
3119929;1;1;2;6; ; ; ;01;94,0178705337152
3119929;1;2;2;1;2;47;1;01;94,0178705337152
3119929;1;4;2;1;2;70;1;01;94,0178705337152
3119930;1;1;2;6; ; ; ;01;107,531968776013
3119930;1;2;1; ; ; ; ;01;107,531968776013
3119930;1;3;1; ; ; ; ;01;107,531968776013
3119930;1;4;1; ; ; ; ;01;107,531968776013
3119931;1;1;1; ; ; ; ;01;99,7732979213057
3119931;1;2;1; ; ; ; ;01;99,7732979213057
3119931;1;3;1; ; ; ; ;01;99,7732979213057
3119931;1;4;1; ; ; ; ;01;99,7732979213057
3119932;1;1;1; ; ; ; ;01;107,938926064908
3119932;1;2;1; ; ; ; ;01;107,938926064908
3119933;1;1;2;6; ; ; ;01;97,9946598682372
3119933;1;2;2;6; ; ; ;01;97,9946598682372
3119933;1;3;2;6; ; ; ;01;97,9946598682372
3119933;1;4;2;6; ; ; ;01;97,9946598682372
3119933;1;5;2;1;2;05;1;01;97,9946598682372
3119933;1;6;2;6; ; ; ;01;97,9946598682372
3119934;1;1;2;6; ; ; ;01;103,550314311437
3119934;1;2;2;6; ; ; ;01;103,550314311437
3119934;1;3;1; ; ; ; ;01;103,550314311437
3119934;1;4;1; ; ; ; ;01;103,550314311437
3119934;1;5;1; ; ; ; ;01;103,550314311437
3119934;1;6;2;6; ; ; ;01;103,550314311437
3119935;1;1;2;6; ; ; ;01;111,618285152131
3119935;1;2;2;6; ; ; ;01;111,618285152131
3119935;1;3;1; ; ; ; ;01;111,618285152131
3119935;1;4;1; ; ; ; ;01;111,618285152131
3119937;1;1;2;6; ; ; ;01;103,43003576982
3119937;1;2;1; ; ; ; ;01;103,43003576982
3119938;1;1;1; ; ; ; ;01;102,042798624858
3119938;1;2;1; ; ; ; ;01;102,042798624858
3119938;1;3;1; ; ; ; ;01;102,042798624858
3119938;1;4;1; ; ; ; ;01;102,042798624858
3119938;1;5;1; ; ; ; ;01;102,042798624858
3119938;1;6;1; ; ; ; ;01;102,042798624858
3119938;1;7;1; ; ; ; ;01;102,042798624858
3119938;1;8;1; ; ; ; ;01;102,042798624858
3119938;1;9;1; ; ; ; ;01;102,042798624858
3119939;1;1;1; ; ; ; ;01;442,443438390751
3119939;1;2;1; ; ; ; ;01;442,443438390751
3119939;1;3;1; ; ; ; ;01;442,443438390751
3119939;1;4;1; ; ; ; ;01;442,443438390751
3119939;1;5;1; ; ; ; ;01;442,443438390751
3119939;1;6;1; ; ; ; ;01;442,443438390751
3119940;1;1;2;6; ; ; ;01;397,044576089534
3119940;1;2;1; ; ; ; ;01;397,044576089534
3119940;1;3;1; ; ; ; ;01;397,044576089534
3119940;1;4;1; ; ; ; ;01;397,044576089534
3119941;1;1;1; ; ; ; ;01;385,396171646122
3119941;1;2;2;6; ; ; ;01;385,396171646122
3119941;1;3;1; ; ; ; ;01;385,396171646122
3119942;1;1;1; ; ; ; ;01;411,989669789323
3119942;1;2;2;6; ; ; ;01;411,989669789323
3119942;1;3;1; ; ; ; ;01;411,989669789323
3119943;1;1;2;6; ; ; ;01;377,195126536125
3119943;1;2;2;6; ; ; ;01;377,195126536125
3119943;1;3;1; ; ; ; ;01;377,195126536125
3119943;1;4;2;6; ; ; ;01;377,195126536125
3119944;1;1;1; ; ; ; ;01;345,29837083422
3119944;1;2;1; ; ; ; ;01;345,29837083422
3119944;1;3;1; ; ; ; ;01;345,29837083422
3119944;1;4;1; ; ; ; ;01;345,29837083422
3119945;1;1;1; ; ; ; ;01;384,454191945996
3119945;1;2;1; ; ; ; ;01;384,454191945996
3119945;1;3;1; ; ; ; ;01;384,454191945996
3119946;1;1;1; ; ; ; ;01;440,9842930117
3119946;1;2;1; ; ; ; ;01;440,9842930117
3119946;1;3;1; ; ; ; ;01;440,9842930117
3119946;1;4;1; ; ; ; ;01;440,9842930117
3119946;1;5;1; ; ; ; ;01;440,9842930117
3119950;1;1;2;6; ; ; ;01;393,908625708157
3119950;1;2;1; ; ; ; ;01;393,908625708157
3119950;1;3;1; ; ; ; ;01;393,908625708157
3119953;1;1;2;6; ; ; ;01;325,33476502384
3119953;1;2;1; ; ; ; ;01;325,33476502384
3119953;1;3;1; ; ; ; ;01;325,33476502384
3119954;1;1;1; ; ; ; ;01;367,121915127796
3119954;1;2;1; ; ; ; ;01;367,121915127796
3119954;1;3;1; ; ; ; ;01;367,121915127796
3119954;1;4;1; ; ; ; ;01;367,121915127796
3119954;1;5;1; ; ; ; ;01;367,121915127796
3119955;1;1;1; ; ; ; ;01;413,214997266524
3119956;1;1;1; ; ; ; ;01;425,641607918966
3119956;1;2;2;6; ; ; ;01;425,641607918966
3119956;1;3;1; ; ; ; ;01;425,641607918966
3119957;1;1;1; ; ; ; ;01;376,228781097562
3119957;1;2;1; ; ; ; ;01;376,228781097562
3119957;1;3;1; ; ; ; ;01;376,228781097562
3119957;1;4;1; ; ; ; ;01;376,228781097562
3119957;1;5;1; ; ; ; ;01;376,228781097562
3119957;1;6;1; ; ; ; ;01;376,228781097562
3119958;1;1;1; ; ; ; ;01;346,402726354404
3119958;1;2;1; ; ; ; ;01;346,402726354404
3119958;1;3;1; ; ; ; ;01;346,402726354404
3119958;1;4;1; ; ; ; ;01;346,402726354404
3119958;1;5;1; ; ; ; ;01;346,402726354404
3119959;1;1;1; ; ; ; ;01;411,144296307777
3119959;1;2;1; ; ; ; ;01;411,144296307777
3119961;1;1;1; ; ; ; ;01;413,214997266524
3119963;1;1;1; ; ; ; ;01;384,617965437092
3119963;1;2;2;6; ; ; ;01;384,617965437092
3119964;1;1;1; ; ; ; ;01;797,90300711437
3119964;1;2;1; ; ; ; ;01;797,90300711437
3119964;1;3;1; ; ; ; ;01;797,90300711437
3119964;1;4;1; ; ; ; ;01;797,90300711437
3119965;1;1;2;6; ; ; ;01;746,185661432369
3119965;1;2;1; ; ; ; ;01;746,185661432369
3119965;1;3;1; ; ; ; ;01;746,185661432369
3119965;1;4;1; ; ; ; ;01;746,185661432369
3119966;1;1;2;6; ; ; ;01;639,695426327673
3119966;1;2;1; ; ; ; ;01;639,695426327673
3119966;1;3;1; ; ; ; ;01;639,695426327673
3119966;1;4;1; ; ; ; ;01;639,695426327673
3119967;1;1;1; ; ; ; ;01;292,62069701535
3119967;1;2;1; ; ; ; ;01;292,62069701535
3119967;1;4;1; ; ; ; ;01;292,62069701535
3119967;1;5;1; ; ; ; ;01;292,62069701535
3119968;1;1;1; ; ; ; ;01;391,170266719725
3119968;1;2;2;6; ; ; ;01;391,170266719725
3119968;1;3;2;6; ; ; ;01;391,170266719725
3119969;1;1;1; ; ; ; ;01;344,641136582207
3119970;1;1;2;6; ; ; ;01;111,618285152131
3119970;1;2;2;6; ; ; ;01;111,618285152131
3119970;1;3;2;6; ; ; ;01;111,618285152131
3119970;1;4;2;4;2;05;1;01;111,618285152131
3119971;1;1;1; ; ; ; ;01;99,1064284172122
3119971;1;2;2;5;1; ; ;01;99,1064284172122
3119972;1;1;1; ; ; ; ;01;106,205234376461
3119972;1;2;1; ; ; ; ;01;106,205234376461
3119972;1;3;1; ; ; ; ;01;106,205234376461
3119972;1;4;1; ; ; ; ;01;106,205234376461
3119972;1;5;1; ; ; ; ;01;106,205234376461
3119973;1;1;1; ; ; ; ;01;111,618285152131
3119973;1;2;1; ; ; ; ;01;111,618285152131
3119973;1;3;1; ; ; ; ;01;111,618285152131
3119973;1;4;1; ; ; ; ;01;111,618285152131
3119974;1;1;1; ; ; ; ;01;97,0582385854734
3119974;1;2;1; ; ; ; ;01;97,0582385854734
3119975;1;1;1; ; ; ; ;01;94,6328778387963
3119975;1;2;1; ; ; ; ;01;94,6328778387963
3119975;1;3;1; ; ; ; ;01;94,6328778387963
3119976;1;1;1; ; ; ; ;01;86,3531512818587
3119976;1;2;1; ; ; ; ;01;86,3531512818587
3119976;1;3;1; ; ; ; ;01;86,3531512818587
3119976;1;4;1; ; ; ; ;01;86,3531512818587
3119977;1;1;2;6; ; ; ;01;108,281302676827
3119977;1;2;1; ; ; ; ;01;108,281302676827
3119977;1;3;1; ; ; ; ;01;108,281302676827
3119977;1;4;1; ; ; ; ;01;108,281302676827
3119978;1;1;2;6; ; ; ;01;99,9414368490811
3119978;1;2;1; ; ; ; ;01;99,9414368490811
3119978;1;3;1; ; ; ; ;01;99,9414368490811
3119979;1;1;1; ; ; ; ;01;99,2274426649386
3119979;1;2;1; ; ; ; ;01;99,2274426649386
3119979;1;3;1; ; ; ; ;01;99,2274426649386
3119980;1;1;1; ; ; ; ;01;97,0582385854734
3119980;1;2;1; ; ; ; ;01;97,0582385854734
3119981;1;1;2;6; ; ; ;01;99,1064284172122
3119981;1;2;2;6; ; ; ;01;99,1064284172122
3119981;1;3;1; ; ; ; ;01;99,1064284172122
3119981;1;4;1; ; ; ; ;01;99,1064284172122
3119982;1;1;2;6; ; ; ;01;106,205234376461
3119982;1;2;2;6; ; ; ;01;106,205234376461
3119982;1;3;2;6; ; ; ;01;106,205234376461
3119982;1;4;1; ; ; ; ;01;106,205234376461
3119982;1;5;2;6; ; ; ;01;106,205234376461
3119982;1;6;1; ; ; ; ;01;106,205234376461
3119983;1;1;2;6; ; ; ;01;118,347618939064
3119983;1;2;2;6; ; ; ;01;118,347618939064
3119983;1;4;2;6; ; ; ;01;118,347618939064
3119983;1;5;2;6; ; ; ;01;118,347618939064
3119983;1;6;2;6; ; ; ;01;118,347618939064
3119983;1;7;1; ; ; ; ;01;118,347618939064
3119984;1;1;2;6; ; ; ;01;90,477409413964
3119984;1;2;1; ; ; ; ;01;90,477409413964
3119984;1;3;1; ; ; ; ;01;90,477409413964
3119984;1;4;1; ; ; ; ;01;90,477409413964
3119985;1;1;1; ; ; ; ;01;93,9354061369944
3119985;1;2;1; ; ; ; ;01;93,9354061369944
3119985;1;3;1; ; ; ; ;01;93,9354061369944
3119985;1;4;1; ; ; ; ;01;93,9354061369944
3119986;1;1;2;6; ; ; ;01;109,077463500444
3119986;1;2;2;6; ; ; ;01;109,077463500444
3119986;1;3;2;6; ; ; ;01;109,077463500444
3119986;1;4;1; ; ; ; ;01;109,077463500444
3119987;1;1;2;6; ; ; ;01;108,281302676827
3119987;1;2;1; ; ; ; ;01;108,281302676827
3119987;1;3;1; ; ; ; ;01;108,281302676827
3119987;1;4;1; ; ; ; ;01;108,281302676827
3119988;1;1;1; ; ; ; ;01;127,636624527536
3119988;1;2;1; ; ; ; ;01;127,636624527536
3119988;1;3;1; ; ; ; ;01;127,636624527536
3119988;1;4;1; ; ; ; ;01;127,636624527536
3119988;1;5;2;6; ; ; ;01;127,636624527536
3119988;1;6;2;6; ; ; ;01;127,636624527536
3119990;1;1;1; ; ; ; ;01;104,72295783733
3119991;1;1;1; ; ; ; ;01;100,106067885276
3119991;1;2;1; ; ; ; ;01;100,106067885276
3119991;1;3;2;6; ; ; ;01;100,106067885276
3119992;1;1;1; ; ; ; ;01;84,9916986979985
3119992;1;2;2;6; ; ; ;01;84,9916986979985
3119992;1;3;1; ; ; ; ;01;84,9916986979985
3119992;1;5;1; ; ; ; ;01;84,9916986979985
3119992;1;6;1; ; ; ; ;01;84,9916986979985
3119992;1;8;1; ; ; ; ;01;84,9916986979985
3119993;1;1;1; ; ; ; ;01;100,274206813051
3119993;1;2;1; ; ; ; ;01;100,274206813051
3119993;1;3;1; ; ; ; ;01;100,274206813051
3119994;1;1;1; ; ; ; ;01;103,322036112853
3119994;1;2;2;6; ; ; ;01;103,322036112853
3119994;1;3;1; ; ; ; ;01;103,322036112853
3119994;1;4;2;6; ; ; ;01;103,322036112853
3119995;1;1;2;6; ; ; ;01;101,567128880561
3119995;1;2;1; ; ; ; ;01;101,567128880561
3119996;1;1;1; ; ; ; ;01;96,7254686215035
3119996;1;2;1; ; ; ; ;01;96,7254686215035
3119997;1;1;1; ; ; ; ;01;88,725834005771
3119997;1;2;1; ; ; ; ;01;88,725834005771
3119997;1;3;1; ; ; ; ;01;88,725834005771
3119997;1;4;1; ; ; ; ;01;88,725834005771
3119998;1;1;1; ; ; ; ;01;103,322036112853
3119998;1;2;1; ; ; ; ;01;103,322036112853
3119998;1;3;1; ; ; ; ;01;103,322036112853
3119998;1;4;1; ; ; ; ;01;103,322036112853
3119999;1;1;2;6; ; ; ;01;98,1606204805854
3119999;1;2;1; ; ; ; ;01;98,1606204805854
3119999;1;3;1; ; ; ; ;01;98,1606204805854
3119999;1;4;2;1;2;08;1;01;98,1606204805854
3119999;1;6;1; ; ; ; ;01;98,1606204805854
3119999;1;7;2;6; ; ; ;01;98,1606204805854
3120000;1;1;1; ; ; ; ;01;73,2193714074677
3120000;1;2;2;6; ; ; ;01;73,2193714074677
3120000;1;3;1; ; ; ; ;01;73,2193714074677
3120000;1;4;1; ; ; ; ;01;73,2193714074677
3120000;1;5;1; ; ; ; ;01;73,2193714074677
3120001;1;1;1; ; ; ; ;01;110,157224156846
3120001;1;2;2;6; ; ; ;01;110,157224156846
3120001;1;3;1; ; ; ; ;01;110,157224156846
3120001;1;4;1; ; ; ; ;01;110,157224156846
3120001;1;5;1; ; ; ; ;01;110,157224156846
3120002;1;1;2;6; ; ; ;01;100,214067542242
3120003;1;1;2;6; ; ; ;01;108,175448419767
