directorio;secuencia_p;orden;p6074;p756;p756s1;p756s3;p755;p755s1;p755s3;p754;p753;p753s1;p753s3;p752;p751;mes;fex_c_2011
3402351;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;446,424760912154
3402351;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;446,424760912154
3402352;1;1;2;2;54; ;3;68; ;1;2; ; ;1; ;02;415,025634880806
3402352;1;2;2;2;68; ;3;68; ;1;2; ; ;1; ;02;415,025634880806
3402352;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;415,025634880806
3402353;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;02;415,025634880806
3402353;1;2;2;1; ; ;4; ;2; ;2; ; ;1; ;02;415,025634880806
3402353;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;415,025634880806
3402354;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;02;392,35585238309
3402354;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;02;392,35585238309
3402355;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;392,35585238309
3402355;1;2;2;2;54; ;2; ; ;1;2; ; ;1; ;02;392,35585238309
3402357;1;1;2;2;54; ;3;54; ;1;3;54; ;1; ;02;377,177408906071
3402357;1;2;2;2;54; ;3;54; ;1;2; ; ;1; ;02;377,177408906071
3402357;1;3;2;2;20; ;3;54; ;1;3;54; ;1; ;02;377,177408906071
3402357;1;4;2;2;20; ;3;54; ;1;3;54; ;1; ;02;377,177408906071
3402357;1;5;2;2;54; ;2; ; ;1;3;54; ;1; ;02;377,177408906071
3402357;1;6;2;2;54; ;3;54; ;1;3;54; ;1; ;02;377,177408906071
3402358;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;318,930375867876
3402358;1;2;2;2;54; ;2; ; ;1;2; ; ;1; ;02;318,930375867876
3402358;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;318,930375867876
3402358;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;02;318,930375867876
3402359;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;02;506,130582800829
3402359;1;2;2;2;18; ;3;11; ;1;2; ; ;1; ;02;506,130582800829
3402359;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;506,130582800829
3402359;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;02;506,130582800829
3402360;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;319,240327693108
3402360;1;2;2;2;54; ;2; ; ;1;2; ; ;1; ;02;319,240327693108
3402360;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;319,240327693108
3402360;1;4;2;3; ;3;2; ; ;1;2; ; ;1; ;02;319,240327693108
3402366;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;323,920686960782
3402366;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;323,920686960782
3402367;1;1;2;2;54; ;3;54; ;1;2; ; ;1; ;02;424,71477444369
3402367;1;2;2;2;54; ;3;54; ;1;2; ; ;1; ;02;424,71477444369
3402367;1;3;2;2;54; ;2; ; ;1;2; ; ;1; ;02;424,71477444369
3402368;1;1;2;1; ; ;3;54; ;1;3;54; ;1; ;02;428,190331335008
3402368;1;2;2;1; ; ;3;54; ;1;3;54; ;1; ;02;428,190331335008
3402368;1;3;2;2;54; ;3;54; ;1;3;54; ;1; ;02;428,190331335008
3402369;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;02;502,849991438548
3402369;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;02;502,849991438548
3402369;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;02;502,849991438548
3402369;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;02;502,849991438548
3402369;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;02;502,849991438548
3402369;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;02;502,849991438548
3402370;1;1;2;2;54; ;3;54; ;2;2; ; ;1; ;02;502,262410116928
3402370;1;2;2;2;54; ;3;54; ;2;2; ; ;1; ;02;502,262410116928
3402370;1;3;2;2;54; ;3;54; ;2;2; ; ;1; ;02;502,262410116928
3402371;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;02;403,075254005515
3402371;1;2;2;2;81; ;2; ; ;1;2; ; ;1; ;02;403,075254005515
3402371;1;3;2;2;68; ;1; ; ; ;2; ; ;1; ;02;403,075254005515
3402371;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;02;403,075254005515
3402372;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;442,128061437313
3402372;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;442,128061437313
3402372;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;442,128061437313
3402372;1;4;2;1; ; ;2; ; ;1;2; ; ;1; ;02;442,128061437313
3402372;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;02;442,128061437313
3402373;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;02;456,42385230027
3402373;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;456,42385230027
3402373;1;3;2;2;54; ;2; ; ;1;2; ; ;1; ;02;456,42385230027
3402374;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;02;322,842315965821
3402374;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;322,842315965821
3402374;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;322,842315965821
3402374;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;02;322,842315965821
3402375;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;02;438,064923224375
3402375;1;2;2;2;54; ;2; ; ;1;2; ; ;1; ;02;438,064923224375
3402376;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;02;333,990244379186
3402376;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;333,990244379186
3402376;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;333,990244379186
3402377;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;02;323,920686960782
3402377;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;323,920686960782
3402378;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;02;351,208565843771
3402378;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;351,208565843771
3402378;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;351,208565843771
3402379;1;1;2;1; ; ;3;68; ;1;2; ; ;1; ;02;337,858417063087
3402379;1;2;2;2;11; ;3;68; ;1;2; ; ;1; ;02;337,858417063087
3402379;1;3;2;2;11; ;3;68; ;1;2; ; ;1; ;02;337,858417063087
3402379;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;02;337,858417063087
3402380;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;02;432,565353255823
3402380;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;02;432,565353255823
3402380;1;3;2;2;41; ;2; ; ;1;2; ; ;1; ;02;432,565353255823
3402380;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;02;432,565353255823
3402380;1;5;2;1; ; ;3;11; ;1;3;47; ;1; ;02;432,565353255823
3402381;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;02;401,409301688934
3402381;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;401,409301688934
3402381;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;401,409301688934
3402382;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;02;415,025634880806
3402382;1;2;2;2;68; ;2; ; ;1;2; ; ;1; ;02;415,025634880806
3402382;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;415,025634880806
3402383;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;392,35585238309
3402383;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;392,35585238309
3402384;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;402,487672683895
3402385;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;199,644630396385
3402385;1;2;2;2;54; ;2; ; ;1;2; ; ;1; ;02;199,644630396385
3402385;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;02;199,644630396385
