Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
4343312;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;06;1026,80951747829
4343312;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1026,80951747829
4343312;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1026,80951747829
4343313;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1057,21102579429
4343313;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1057,21102579429
4343313;1;3;1;2;5; ;1; ; ; ;2; ; ;1; ;06;1057,21102579429
4343314;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1073,69904162622
4343314;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;06;1073,69904162622
4343315;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;06;1322,75781408919
4343315;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1322,75781408919
4343315;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1322,75781408919
4343316;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;06;816,445860547171
4343316;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;06;816,445860547171
4343316;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;06;816,445860547171
4343316;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;06;816,445860547171
4343316;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;06;816,445860547171
4343317;1;1;2;2;70; ;3;70; ;1;3;70; ;1; ;06;1234,39665190014
4343317;1;2;2;2;5; ;3;23; ;1;3;23; ;1; ;06;1234,39665190014
4343317;1;3;2;2;23; ;2; ; ;1;2; ; ;1; ;06;1234,39665190014
4343317;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1234,39665190014
4343318;1;1;2;2;23; ;3;13; ;1;2; ; ;1; ;06;1071,25151328683
4343318;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1071,25151328683
4343319;1;1;2;2;5; ;3;5; ;2;2; ; ;1; ;06;928,659680238204
4343319;1;2;2;2;5; ;2; ; ;2;2; ; ;1; ;06;928,659680238204
4343319;1;3;2;2;5; ;3;5; ;2;2; ; ;1; ;06;928,659680238204
4343320;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;06;738,311429476374
4343320;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;738,311429476374
4343320;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;06;738,311429476374
4343321;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;832,915442487736
4343321;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;06;832,915442487736
4343322;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1331,0957041226
4343322;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1331,0957041226
4343322;1;3;2;2;5; ;3;5; ;1;2; ; ;1; ;06;1331,0957041226
4343322;1;4;2;2;5; ;1; ; ; ;2; ; ;1; ;06;1331,0957041226
4343323;1;1;2;2;27; ;2; ; ;1;2; ; ;1; ;06;1075,33523691095
4343323;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1075,33523691095
4343323;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1075,33523691095
4343323;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1075,33523691095
4343323;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1075,33523691095
4343323;1;6;2;2;27; ;3;27; ;1;2; ; ;1; ;06;1075,33523691095
4343323;1;7;1;1; ; ;1; ; ; ;2; ; ;1; ;06;1075,33523691095
4343323;1;8;1;1; ; ;1; ; ; ;2; ; ;1; ;06;1075,33523691095
4343324;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1405,63524335973
4343324;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1405,63524335973
4343324;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1405,63524335973
4343324;1;4;1;2;5; ;2; ; ;1;2; ; ;1; ;06;1405,63524335973
4343324;1;5;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1405,63524335973
4343326;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;06;1272,2657927603
4343326;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1272,2657927603
4343326;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;06;1272,2657927603
4343326;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1272,2657927603
4343327;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;06;782,146038874152
4343327;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;782,146038874152
4343327;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;06;782,146038874152
4343327;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;06;782,146038874152
4343327;1;5;2;2;5; ;3;5; ;2;2; ; ;1; ;06;782,146038874152
4343328;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1022,91120412128
4343328;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1022,91120412128
4343328;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1022,91120412128
4343329;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;06;1123,16114163952
4343330;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1420,5786571594
4343330;1;2;2;2;73; ;2; ; ;1;2; ; ;1; ;06;1420,5786571594
4343330;1;3;2;1; ; ;4; ;1; ;2; ; ;1; ;06;1420,5786571594
4343332;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;822,444274182342
4343332;1;2;1;2;5; ;1; ; ; ;2; ; ;1; ;06;822,444274182342
4343332;1;3;2;2;5; ;3;5; ;1;3;5; ;1; ;06;822,444274182342
4343333;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;832,915442487736
4343333;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;06;832,915442487736
4343334;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;06;1123,16114163952
4343335;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1374,66744244188
4343335;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1374,66744244188
4343336;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;878,826657205256
4343336;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;06;878,826657205256
4343336;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;06;878,826657205256
4343337;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;06;974,565833888662
4343337;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;974,565833888662
